Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.9178595206391478,0.9801792055037728,0.7543311740343048,0.90156360098654,0.8435807291638633,0.9703601730628758,0.9892876578924756,0.9797325088289106,0.11892476697736351,1.447821681864235,Base,MC
0.9623834886817576,0.9924267643142477,0.8825301252224776,0.7801319859960519,0.8867300968143564,0.9916278024386133,0.9930227323880261,0.9923247771936237,0.04543941411451398,1.2079646017699115,Base,ML
0.8763315579227696,0.9612183754993342,0.7880761303279716,0.7333575720623488,0.8094529564414782,0.9925549249873574,0.933148441627047,0.9619353609061453,0.23268974700399467,1.8815612382234186,CB,MC
0.9603861517976032,0.9907761873058145,0.9094085516474972,0.7597428333835141,0.8937013314121041,0.9961791313142665,0.9853002473115292,0.9907098252329529,0.05534287616511318,1.3970588235294117,CB,ML
0.9377496671105193,0.985436085219707,0.8904316790759051,0.7532526309758192,0.869444301914618,0.9912344777209642,0.9795113825652415,0.9853380623900354,0.08738348868175766,1.4037433155080214,LB,MC
0.9552263648468708,0.9899994451841988,0.8926942890229942,0.767667304114556,0.8841972098323224,0.9978367140529303,0.9821907579989492,0.9899519197268484,0.060003328894806925,1.3401486988847584,LB,ML
0.9386651131824234,0.9837577674212161,0.8638805091246832,0.7767506071539142,0.8585513046668498,0.9908692476260044,0.9765748304028797,0.98367011114365,0.09745339547270307,1.5888738127544098,AB,MC
0.9733688415446072,0.9945073235685752,0.9126528845935994,0.7693111921802938,0.9164054332642386,0.9958419958419958,0.9930520535664258,0.9944450678936146,0.0329560585885486,1.2375,AB,ML
0.9181091877496671,0.9803456502441189,0.7532625022209849,0.8699231073611008,0.838642881011326,0.9710063493847277,0.9889833175952156,0.9799123913752286,0.11792609853528628,1.440040650406504,Base,MC
0.9660452729693741,0.9930786728806036,0.9004795281663158,0.7775199303314195,0.885946443223467,0.9921896948923976,0.9937811295269718,0.9929847745708622,0.04152796271637816,1.2230392156862746,Base,ML
0.8822403462050599,0.9629937860630271,0.809718250621183,0.7238160079399316,0.7891404155448212,0.9926673034781143,0.9362215156332804,0.9636185125589767,0.22203728362183756,1.885512367491166,CB,MC
0.9608854860186418,0.9911506879715934,0.9392086430170481,0.7835595388825012,0.8772135247187558,0.99676911839074,0.9854730292761513,0.9910888876473545,0.053095872170439415,1.3574468085106384,CB,ML
0.9403295605858855,0.9860602529960053,0.8920565762503185,0.7582083594080475,0.8589780926707208,0.9910378153621396,0.9809237785378605,0.9859548598979806,0.08363848202396804,1.401673640167364,LB,MC
0.956974034620506,0.9904432978251221,0.9106663450855204,0.7795061799059602,0.8828882723404672,0.9977805248075519,0.9831141868512111,0.9903930618106778,0.057340213049267647,1.332688588007737,LB,ML
0.941494673768309,0.9846593430980914,0.9125453105929724,0.7836281865630236,0.8684928658688956,0.9917682755520594,0.977487954809769,0.9845763373682156,0.0920439414114514,1.57325746799431,AB,MC
0.973202396804261,0.994437971593431,0.932110563732283,0.764292677062443,0.8977525809654395,0.9955048603697252,0.9932445690259285,0.9943734302431633,0.033372170439414116,1.2453416149068324,AB,ML
0.9195239680426098,0.9804427430093209,0.7660012429690359,0.8879280089414565,0.8428642503315297,0.9706973085351464,0.98948966149264,0.98000340367597,0.11734354194407456,1.4581178903826266,Base,MC
0.9667942743009321,0.9930925432756325,0.8999992332122488,0.8085510955523588,0.8921245188189483,0.9925830196100467,0.9934203126757395,0.9930014896427668,0.04144474034620506,1.2481203007518797,Base,ML
0.8759986684420772,0.9614125610297382,0.8007679114856101,0.7443916945714145,0.7982171816738672,0.9925549249873574,0.9334936320879353,0.9621187363834423,0.23152463382157124,1.8671140939597315,CB,MC
0.9613015978695073,0.9908455392809588,0.9501118380456326,0.759246102925242,0.879546447209159,0.996516266786537,0.9851135921790812,0.990782122905028,0.05492676431424767,1.4193548387096775,CB,ML
0.9392476697736352,0.9859492898357746,0.9067993052317777,0.7631002112326806,0.8664618257214232,0.9907568691352475,0.980973045147292,0.9858406832254728,0.08430426098535286,1.3876712328767122,LB,MC
0.9566411451398136,0.9901242787394585,0.9302722385843484,0.7719992583928047,0.8719793007710172,0.9975276732033489,0.982729034043731,0.9900730578328035,0.059254327563249,1.3666026871401151,LB,ML
0.9395805592543276,0.9838964713715047,0.8840131640910407,0.7527126047967807,0.8577472734527962,0.9896330842276788,0.9780103839853402,0.9837874069626175,0.09662117177097204,1.5991735537190082,AB,MC
0.9742010652463382,0.9946460275188638,0.9562770928804686,0.7933027901940224,0.9203659583834322,0.9955610496151037,0.993606998654105,0.9945830643576862,0.032123834886817575,1.2451612903225806,AB,ML
0.9175266311584553,0.980720150909898,0.7543576803629953,0.8972429272092722,0.844121039976875,0.9708377816485925,0.9899163515526527,0.980284247255397,0.11567909454061252,1.4026236125126135,Base,MC
0.9653794940079894,0.9930093209054593,0.917254524621583,0.7979562048981844,0.8833557246714066,0.9921896948923976,0.9936413257554443,0.9929149797570851,0.041944074567243674,1.2115384615384615,Base,ML
0.875,0.9610658011540169,0.7937126898029719,0.7402787396178745,0.7826924344447329,0.9926673034781143,0.9327859763985321,0.961795489499544,0.2336051930758988,1.8688415446071904,CB,MC
0.9589713715046605,0.9911645583666223,0.9343998467153546,0.7574155840488096,0.8636226532133426,0.9962915098050233,0.9859593516278811,0.9910985033747433,0.053012649800266314,1.2920892494929006,CB,ML
0.9375832223701731,0.985255770084332,0.893751969550319,0.7588277759473245,0.8570796448884287,0.9900825981907063,0.9802508970543239,0.9851422181843594,0.08846537949400798,1.4173333333333333,LB,MC
0.9538115845539281,0.9900410563692854,0.9214446781674924,0.775957495534308,0.8662922230970914,0.9975276732033489,0.9825658622979854,0.9899902411822111,0.059753661784287614,1.2936936936936938,LB,ML
0.9379161118508655,0.9834664891256103,0.8552368448105495,0.7543322308119389,0.8575643809220451,0.9914030454570996,0.9755072704152153,0.9833909263181362,0.09920106524633822,1.5978552278820375,AB,MC
0.9712882822902796,0.994257656458056,0.9353335962005558,0.7700777871377605,0.9063215884163921,0.9953924818789683,0.9929932735426009,0.9941914302550718,0.03445406125166445,1.2,AB,ML
0.9195239680426098,0.9806369285397248,0.7685185901813277,0.8833983556218951,0.8377731365250776,0.9699387537225375,0.9906456241032998,0.9801828402702857,0.11617842876165113,1.4436401240951395,Base,MC
0.9660452729693741,0.9932728584110075,0.9000121686637949,0.7960592051931684,0.8873371121571194,0.9919649379108838,0.9943954713155152,0.9931787175989085,0.04036284953395473,1.1887254901960784,Base,ML
0.8789114513981359,0.9626747669773635,0.8001924921824022,0.7393256731081815,0.7929566985811095,0.9923863572512222,0.935882150332512,0.9633063801355386,0.2239513981358189,1.8494845360824743,CB,MC
0.9613848202396804,0.9917332445628051,0.9356961945669762,0.7697497310141758,0.873768154404435,0.9965724560319155,0.9868135536638291,0.9916689963656695,0.04960053262316911,1.2844827586206897,CB,ML
0.938249001331558,0.9859354194407457,0.9014814727298764,0.7630510772973274,0.8550851600691898,0.9903916390402877,0.9812938425565082,0.9858217511675383,0.08438748335552597,1.366576819407008,LB,MC
0.9560585885486018,0.9903323346648912,0.912194209927968,0.7772070980868808,0.8810644057886563,0.9974995785806596,0.9831639575776037,0.9902798889927064,0.058005992010652464,1.3200757575757576,LB,ML
0.9388315579227696,0.9841877496671105,0.8865741102280333,0.7925256850364482,0.8629869345428672,0.9915716131932348,0.9767531964354901,0.9841066250278832,0.09487350199733688,1.5510204081632653,AB,MC
0.9736185086551264,0.9948402130492676,0.9329247824518865,0.8052445853478042,0.9031121304588702,0.9955610496151037,0.9939971949509117,0.9947785076638033,0.030958721704394142,1.1735015772870663,AB,ML
