Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.8812416777629827,0.9691938526409232,0.8152673417153701,0.7650520611939252,0.801947790045161,0.9658088441872226,0.9716231875865577,0.9687072912997534,0.18483688415446073,1.5564120532585843,AB,MC
0.9856025299600533,0.9972397913892588,0.9747718956158169,0.8509292015928424,0.9444891483312369,0.9962353205596449,0.9981703026038001,0.9972018729172232,0.016561251664447402,1.1502890173410405,AB,ML
0.8948901464713716,0.9718430980914337,0.7412770955976836,0.9036482748927868,0.8253049364417135,0.9503568017081531,0.9922851276034027,0.970868492049825,0.16894141145139813,1.6072842438638164,Base,MC
0.9406624500665779,0.9860047714158899,0.8881348490590256,0.7480991316980979,0.8451449976934998,0.9898297465865034,0.9819671674238413,0.9858827809102738,0.08397137150466046,1.4151472650771388,Base,ML
0.6902463382157124,0.9065828894806924,0.5896686823959952,0.7403150735636981,0.6456705974013128,0.8891105242456594,0.9190358646725715,0.9038255579831213,0.5605026631158455,1.8095110155830199,CB,MC
0.9276797603195739,0.9800959831335997,0.8917279082926186,0.692424050564959,0.819616462204014,0.9613698938023262,0.9982496572245398,0.97946273954174,0.11942410119840213,1.6513233601841197,CB,ML
0.8987183754993342,0.9736323790501553,0.872008851456212,0.7191903120890903,0.8032376972688708,0.9687025903242119,0.9776845209402557,0.9731728313176501,0.1582057256990679,1.562037797863599,LB,MC
0.9834387483355526,0.996754327563249,0.9774861112083059,0.8764427385591099,0.9423986061091202,0.9981176602798224,0.9953213425225528,0.9967175401189541,0.01947403462050599,1.1758793969849246,LB,ML
0.8808255659121171,0.9687083888149135,0.8238390584005558,0.7655607283475956,0.8222430162773186,0.9654155194695735,0.9710353792245959,0.9682172945253725,0.1877496671105193,1.5754189944134078,AB,MC
0.9853528628495339,0.997212050599201,0.9577156479379217,0.8418693324534222,0.9377455512023792,0.9962915098050233,0.9980580338296136,0.9971739894551845,0.01672769640479361,1.1420454545454546,AB,ML
0.8939747003994674,0.9719540612516645,0.7266959071380376,0.8842270216954289,0.8268202743291477,0.9508063156711806,0.992056047370581,0.9709932862799106,0.16827563249001332,1.58712715855573,Base,MC
0.9419940079893475,0.9866566799822459,0.9014666070915892,0.734273440594674,0.8281340424091719,0.9898016519638141,0.9832821657828635,0.9865311379928315,0.08005992010652463,1.3802008608321377,Base,ML
0.6944074567243675,0.9085386151797603,0.5834356213863573,0.7525597263209922,0.6479523692459906,0.8900376467944036,0.9220023282887078,0.9057380564370872,0.5487683089214381,1.7957516339869282,CB,MC
0.9276797603195739,0.9804843541944075,0.9068621878587795,0.7018789057514878,0.8200313397773166,0.9620722593695566,0.9983382408676131,0.9798698047070605,0.11709387483355525,1.619102416570771,CB,ML
0.9008821571238349,0.9740901020861075,0.8690300780106666,0.7342289832388137,0.8029835577797401,0.969994942967916,0.9773537904093302,0.9736604624929497,0.15545938748335553,1.568429890848027,LB,MC
0.9835219707057257,0.9967127163781625,0.977776602431193,0.8768961525805825,0.943076174842899,0.9980333764117548,0.9953209492589168,0.9966753173879497,0.0197237017310253,1.196969696969697,LB,ML
0.8783288948069241,0.9689025743453173,0.8021230078848366,0.7518636681585493,0.8013211526285473,0.9651064786199921,0.9717130572527721,0.9683985002678093,0.18658455392809586,1.533515731874145,AB,MC
0.9852696404793608,0.9971843098091434,0.9749556962164535,0.8534975624093082,0.9426582419696654,0.9962353205596449,0.9980579245123702,0.9971457896882866,0.016894141145139815,1.1468926553672316,AB,ML
0.8936418109187749,0.9712050599201065,0.7169453785488272,0.8695914531116568,0.8203742313806418,0.9495420576501657,0.9917835553729679,0.9702032380296245,0.17276964047936086,1.624413145539906,Base,MC
