Noise,Class Accuracy,Bitwise Accuracy,Class Recall,Class Precision,Class F1,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
0.00625,0.9853801169590644,0.9975633528265108,0.9980227385071676,0.997037037037037,0.9975296442687748,0.9980227385071676,0.997037037037037,0.9975296442687748,0.014619883040935672,1.0,0,LB,ML
0.0125,0.9851951547779273,0.9970838941229251,0.9991011235955056,0.9950760966875559,0.9970845481049562,0.9991011235955056,0.9950760966875559,0.9970845481049562,0.017496635262449527,1.1818181818181819,0,LB,ML
0.018750000000000003,0.9844632768361582,0.996939736346516,0.9990516832622096,0.9948064211520302,0.9969245327655547,0.9990516832622096,0.9948064211520302,0.9969245327655547,0.018361581920903956,1.1818181818181819,0,LB,ML
0.025,0.9886524822695035,0.997872340425532,0.9990525817148271,0.9966918714555766,0.9978708303761534,0.9990525817148271,0.9966918714555766,0.9978708303761534,0.01276595744680851,1.125,0,LB,ML
0.03125,0.975609756097561,0.9957091237579042,0.9977210574293528,0.9936450295052202,0.9956788719581533,0.9977210574293528,0.9936450295052202,0.9956788719581533,0.025745257452574527,1.0555555555555556,0,LB,ML
0.037500000000000006,0.9758713136729222,0.9957551385165326,0.9959165154264973,0.9954648526077098,0.9956906327965525,0.9959165154264973,0.9954648526077098,0.9956906327965525,0.02546916890080429,1.0555555555555556,0,LB,ML
0.043750000000000004,0.9726775956284153,0.9936247723132969,0.9972311952007383,0.9899221255153459,0.9935632183908046,0.9972311952007383,0.9899221255153459,0.9935632183908046,0.03825136612021858,1.4,0,LB,ML
0.05,0.9698890649762282,0.9939249867934495,0.998911860718172,0.9886914378029079,0.9937753721244926,0.998911860718172,0.9886914378029079,0.9937753721244926,0.03645007923930269,1.2105263157894737,0,LB,ML
0.05625,0.9672774869109948,0.9930191972076788,0.9978184991273996,0.9883318928262749,0.9930525401650022,0.9978184991273996,0.9883318928262749,0.9930525401650022,0.041884816753926704,1.28,0,LB,ML
0.0625,0.9626972740315638,0.9913916786226685,0.9971577451444813,0.9859484777517564,0.9915214319359397,0.9971577451444813,0.9859484777517564,0.9915214319359397,0.05164992826398852,1.3846153846153846,0,LB,ML
0.06875,0.9245562130177515,0.9844674556213018,0.9960079840319361,0.9731838127742565,0.9844636251541308,0.9960079840319361,0.9731838127742565,0.9844636251541308,0.09319526627218935,1.2352941176470589,0,LB,ML
0.07500000000000001,0.940406976744186,0.9832848837209303,0.9985119047619048,0.9682539682539683,0.9831501831501832,0.9985119047619048,0.9682539682539683,0.9831501831501832,0.1002906976744186,1.6829268292682926,0,LB,ML
0.08125,0.9212598425196851,0.981408573928259,0.9981900452488688,0.9645824223874071,0.9810985101178564,0.9981900452488688,0.9645824223874071,0.9810985101178564,0.1115485564304462,1.4166666666666667,0,LB,ML
0.08750000000000001,0.9109792284866469,0.9779920870425322,0.9964285714285714,0.9597051597051597,0.9777221526908635,0.9964285714285714,0.9597051597051597,0.9777221526908635,0.13204747774480713,1.4833333333333334,0,LB,ML
0.09375,0.9017857142857143,0.9784226190476191,0.9959534648457259,0.96142578125,0.9783850931677018,0.9959534648457259,0.96142578125,0.9783850931677018,0.12946428571428573,1.3181818181818181,0,LB,ML
0.1,0.8776978417266187,0.9745803357314149,0.9975810353168844,0.9533055940822931,0.9749408983451537,0.9975810353168844,0.9533055940822931,0.9749408983451537,0.15251798561151078,1.2470588235294118,0,LB,ML
0.0,0.9871611982881597,0.9978601997146933,0.9980824544582934,0.9976042165788213,0.9978432782171099,0.9980824544582934,0.9976042165788213,0.9978432782171099,0.012838801711840228,1.0,0,AB,MC
0.00625,0.9809941520467836,0.996588693957115,0.9960454770143351,0.9970311726867888,0.996538081107814,0.9960454770143351,0.9970311726867888,0.996538081107814,0.02046783625730994,1.0769230769230769,0,AB,MC
0.0125,0.9865410497981157,0.9975325257963212,0.9982022471910112,0.9968581687612208,0.9975297552211991,0.9982022471910112,0.9968581687612208,0.9975297552211991,0.014804845222072678,1.1,0,AB,MC
0.018750000000000003,0.9887005649717514,0.9981167608286252,0.9981033665244191,0.9981033665244191,0.9981033665244191,0.9981033665244191,0.9981033665244191,0.9981033665244191,0.011299435028248588,1.0,0,AB,MC
0.025,0.9886524822695035,0.9981087470449173,0.9966840360018948,0.9995249406175772,0.9981024667931688,0.9966840360018948,0.9995249406175772,0.9981024667931688,0.011347517730496455,1.0,0,AB,MC
0.03125,0.9850948509485095,0.996386630532972,0.995897903372835,0.9968065693430657,0.9963520291837664,0.995897903372835,0.9968065693430657,0.9963520291837664,0.02168021680216802,1.4545454545454546,0,AB,MC
0.037500000000000006,0.9571045576407506,0.9906166219839142,0.9886569872958257,0.9922586520947176,0.9904545454545454,0.9886569872958257,0.9922586520947176,0.9904545454545454,0.05630026809651475,1.3125,0,AB,MC
0.043750000000000004,0.9590163934426229,0.9920309653916212,0.9949238578680203,0.9889908256880734,0.9919484702093397,0.9949238578680203,0.9889908256880734,0.9919484702093397,0.04781420765027322,1.1666666666666667,0,AB,MC
0.05,0.9429477020602218,0.9852086634970946,0.9907508161044614,0.9790322580645161,0.9848566792861005,0.9907508161044614,0.9790322580645161,0.9848566792861005,0.08874801901743265,1.5555555555555556,0,AB,MC
0.05625,0.9450261780104712,0.9838568935427574,0.9904013961605584,0.9776055124892334,0.9839618552232337,0.9904013961605584,0.9776055124892334,0.9839618552232337,0.0968586387434555,1.7619047619047619,0,AB,MC
0.0625,0.9411764705882353,0.9846963175514108,0.9924206537186168,0.9776014932337844,0.9849553361542078,0.9924206537186168,0.9776014932337844,0.9849553361542078,0.09182209469153516,1.5609756097560976,0,AB,MC
0.06875,0.9068047337278107,0.9689349112426036,0.9885229540918163,0.9505758157389635,0.9691780821917807,0.9885229540918163,0.9505758157389635,0.9691780821917807,0.1863905325443787,2.0,0,AB,MC
0.07500000000000001,0.9011627906976745,0.9704457364341085,0.9866071428571429,0.9544145873320538,0.9702439024390244,0.9866071428571429,0.9544145873320538,0.9702439024390244,0.17732558139534885,1.7941176470588236,0,AB,MC
0.08125,0.8818897637795275,0.9676290463692039,0.9873303167420815,0.947871416159861,0.9671985815602838,0.9873303167420815,0.947871416159861,0.9671985815602838,0.1942257217847769,1.6444444444444444,0,AB,MC
0.08750000000000001,0.8738872403560831,0.9643916913946587,0.9795918367346939,0.9486166007905138,0.963855421686747,0.9795918367346939,0.9486166007905138,0.963855421686747,0.21364985163204747,1.6941176470588235,0,AB,MC
0.09375,0.8720238095238095,0.9632936507936508,0.9833080424886191,0.9441476444876153,0.9633300297324083,0.9833080424886191,0.9441476444876153,0.9633300297324083,0.22023809523809523,1.7209302325581395,0,AB,MC
0.1,0.8402877697841726,0.9585131894484412,0.97677793904209,0.9416977611940298,0.9589171218237948,0.97677793904209,0.9416977611940298,0.9589171218237948,0.2489208633093525,1.5585585585585586,0,AB,MC
0.0,0.9871611982881597,0.9978601997146933,0.9976030680728667,0.9980815347721822,0.9978422440661712,0.9976030680728667,0.9980815347721822,0.9978422440661712,0.012838801711840228,1.0,0,AB,ML
0.00625,0.9912280701754386,0.9985380116959064,0.9985170538803757,0.9985170538803757,0.9985170538803757,0.9985170538803757,0.9985170538803757,0.9985170538803757,0.008771929824561403,1.0,0,AB,ML
0.0125,0.9811574697173621,0.9966352624495289,0.9964044943820225,0.9968525179856115,0.9966284558327715,0.9964044943820225,0.9968525179856115,0.9966284558327715,0.020188425302826378,1.0714285714285714,0,AB,ML
0.018750000000000003,0.9844632768361582,0.9971751412429378,0.9962067330488383,0.9980997624703087,0.9971523493118178,0.9962067330488383,0.9980997624703087,0.9971523493118178,0.01694915254237288,1.0909090909090908,0,AB,ML
0.025,0.9943262411347518,0.9990543735224586,0.9981051634296542,1.0,0.9990516832622096,0.9981051634296542,1.0,0.9990516832622096,0.005673758865248227,1.0,0,AB,ML
0.03125,0.9932249322493225,0.9988708220415538,0.9981768459434822,0.9995435874030123,0.9988597491448119,0.9981768459434822,0.9995435874030123,0.9988597491448119,0.006775067750677507,1.0,0,AB,ML
0.037500000000000006,0.9785522788203753,0.9959785522788204,0.9936479128856625,0.9981768459434822,0.9959072305593452,0.9936479128856625,0.9981768459434822,0.9959072305593452,0.024128686327077747,1.125,0,AB,ML
0.043750000000000004,0.9781420765027322,0.9961293260473588,0.9958467928011075,0.9963065558633426,0.9960766212785599,0.9958467928011075,0.9963065558633426,0.9960766212785599,0.023224043715846996,1.0625,0,AB,ML
0.05,0.9841521394611727,0.9973586899101955,0.9972796517954298,0.9972796517954298,0.9972796517954298,0.9972796517954298,0.9972796517954298,0.9972796517954298,0.01584786053882726,1.0,0,AB,ML
0.05625,0.9790575916230366,0.9958551483420593,0.9965095986038395,0.9952069716775599,0.9958578591672117,0.9965095986038395,0.9952069716775599,0.9958578591672117,0.024869109947643978,1.1875,0,AB,ML
0.0625,0.9784791965566715,0.9954567192730751,0.994789199431549,0.9962049335863378,0.9954965631666272,0.994789199431549,0.9962049335863378,0.9954965631666272,0.027259684361549498,1.2666666666666666,0,AB,ML
0.06875,0.9733727810650887,0.9943293885601578,0.9955089820359282,0.9930313588850174,0.9942686269623723,0.9955089820359282,0.9930313588850174,0.9942686269623723,0.034023668639053255,1.2777777777777777,0,AB,ML
0.07500000000000001,0.9578488372093024,0.9910368217054264,0.9950396825396826,0.9867191342843089,0.9908619412200543,0.9950396825396826,0.9867191342843089,0.9908619412200543,0.05377906976744186,1.2758620689655173,0,AB,ML
0.08125,0.963254593175853,0.9919072615923009,0.995475113122172,0.9878760664571172,0.9916610322289836,0.995475113122172,0.9878760664571172,0.9916610322289836,0.048556430446194225,1.3214285714285714,0,AB,ML
0.08750000000000001,0.9510385756676558,0.9906033630069239,0.9943877551020408,0.986336032388664,0.9903455284552845,0.9943877551020408,0.986336032388664,0.9903455284552845,0.05637982195845697,1.1515151515151516,0,AB,ML
0.09375,0.9330357142857143,0.986359126984127,0.9919069296914517,0.9805,0.9861704802615037,0.9919069296914517,0.9805,0.9861704802615037,0.0818452380952381,1.2222222222222223,0,AB,ML
0.1,0.9525179856115108,0.9908872901678657,0.9941944847605225,0.9875060067275349,0.9908389585342333,0.9941944847605225,0.9875060067275349,0.9908389585342333,0.05467625899280575,1.1515151515151516,0,AB,ML
