Class Accuracy,Label Accuracy,Mean Error,Class Recall,Class Precision,Class F1,Label Recall,Label Precision,Label F1,Brightness,Trial,Resampling Scenario,Model
0.9877551020408163,0.9977324263038548,1.1111111111111112,0.9861388985091495,0.9389077829270175,0.978862863154514,0.9977522558655002,0.9971396103274065,0.9974388657713376,1.04,0,Adaptive Resampled,Multilabel
0.9555555555555556,0.9900462962962963,1.34375,0.9006445702876149,0.9374647389099249,0.9469476156254233,0.9818254500255886,0.994927507903629,0.9882496545146623,1.06,0,No Resampling,Multiclass
0.9819444444444444,0.9969907407407408,1.0,0.9679932385496134,0.9578584295924721,0.9686206776035099,0.9966808007721953,0.9971659222796386,0.996919242884314,1.06,0,No Resampling,Multilabel
0.9791666666666666,0.9956018518518519,1.2666666666666666,0.9233359178861007,0.9135971551261406,0.9688939174381814,0.9940797737986741,0.995899212082343,0.9949850050278634,1.06,0,Class Resampled,Multiclass
0.9861111111111112,0.9974537037037037,1.1,0.9890383372978012,0.9169487427466151,0.9819214369002587,0.9968673150527995,0.9967005971171652,0.9967817841560435,1.06,0,Class Resampled,Multilabel
0.9805555555555555,0.9958333333333333,1.2857142857142858,0.9857022488179051,0.9620710821088396,0.9842100722864415,0.9943093761270206,0.995391771167304,0.9948435623704414,1.06,0,Label Resampled,Multiclass
0.9805555555555555,0.9967592592592592,1.0,0.9609392068960393,0.9487583056528982,0.9740455648474675,0.9977243007513694,0.9944804270616282,0.9960917546838838,1.06,0,Label Resampled,Multilabel
0.9763888888888889,0.9960648148148148,1.0,0.961838693072295,0.9404833439543531,0.9668527256181515,0.994002003084545,0.9976940690690691,0.9958408450211177,1.06,0,Adaptive Resampled,Multiclass
0.9875,0.9976851851851852,1.1111111111111112,0.9879831424926067,0.9339398158063825,0.9794477928579752,0.996940564248543,0.9976616187812416,0.9972976863042424,1.06,0,Adaptive Resampled,Multilabel
0.9569752281616688,0.9921773142112125,1.0909090909090908,0.9006718043449996,0.9643619283952558,0.9484633073639877,0.98706094915565,0.9940657963783991,0.9904926572318602,1.08,0,No Resampling,Multiclass
0.9778357235984355,0.9956540634506736,1.1764705882352942,0.9689525737718074,0.9761579558162061,0.9698401573358759,0.9922634006595429,0.9974168614534636,0.9948133363719815,1.08,0,No Resampling,Multilabel
0.9804432855280313,0.9958713602781399,1.2666666666666666,0.9576818430392978,0.9818850693989117,0.9788349433257485,0.9949719520983941,0.9970546576332134,0.9960038890721915,1.08,0,Class Resampled,Multiclass
0.9804432855280313,0.9963059539330725,1.1333333333333333,0.9832525971618377,0.9246530692182866,0.9713383583656691,0.9952960261724683,0.9965303469117504,0.995897507825501,1.08,0,Class Resampled,Multilabel
0.9830508474576272,0.9965232507605389,1.2307692307692308,0.9843336431690396,0.978634303045866,0.9790246700262024,0.9947845566288632,0.9979279523293608,0.996342733953569,1.08,0,Label Resampled,Multiclass
0.9791395045632334,0.9958713602781399,1.1875,0.9849176518276224,0.9742039703333895,0.9770147789036383,0.9987400727380686,0.9930246520721449,0.9958606377830602,1.08,0,Label Resampled,Multilabel
0.9778357235984355,0.9952194697957409,1.2941176470588236,0.979476394690436,0.937917563441667,0.9782341978426544,0.9943744772107679,0.9947617024280802,0.9945488848786371,1.08,0,Adaptive Resampled,Multiclass
0.9908735332464146,0.9982616253802694,1.1428571428571428,0.9920336661682184,0.9642980463721302,0.9881616593189858,0.9977016996956877,0.999136396011396,0.9984162519577935,1.08,0,Adaptive Resampled,Multilabel
0.9556451612903226,0.9890232974910395,1.4848484848484849,0.867161367349102,0.9191679395584348,0.9088283424222251,0.9781047519157875,0.9944852606742117,0.98611221101995,1.1,0,No Resampling,Multiclass
0.9771505376344086,0.9955197132616488,1.1764705882352942,0.927763332735733,0.9406993538102676,0.9471255992917315,0.9925239587969231,0.996474818381173,0.9944867298898431,1.1,0,No Resampling,Multilabel
0.9529569892473119,0.9890232974910395,1.4,0.8953024524025122,0.8812401050846058,0.9112029363111517,0.9865620141951322,0.9890003372729007,0.987731938630409,1.1,0,Class Resampled,Multiclass
0.9771505376344086,0.9955197132616488,1.1764705882352942,0.9710793343772066,0.9052122886859729,0.9619962188025981,0.9904182603004362,0.9990610328638497,0.9947056993523024,1.1,0,Class Resampled,Multilabel
0.9798387096774194,0.9950716845878136,1.4666666666666666,0.9323978385680514,0.8869074296385222,0.9511143505075057,0.9908179807943954,0.9983836165816541,0.9945731190681156,1.1,0,Label Resampled,Multiclass
0.9852150537634409,0.9973118279569892,1.0909090909090908,0.9679734559220109,0.9384217126891407,0.9821460481521155,0.9980079467353953,0.9958285775187479,0.9969008759475181,1.1,0,Label Resampled,Multilabel
0.9717741935483871,0.9946236559139785,1.1428571428571428,0.950441372166523,0.8909070026717085,0.9504475969396536,0.9915369915400561,0.9979136514643309,0.9946936153600521,1.1,0,Adaptive Resampled,Multiclass
0.9865591397849462,0.9977598566308243,1.0,0.9846891933443219,0.9224752567693745,0.9808034139853645,0.9968678229421842,0.9981325863678805,0.9974908869579734,1.1,0,Adaptive Resampled,Multilabel
0.9583333333333334,0.9908154121863799,1.3225806451612903,0.9018166179057926,0.963685605315999,0.9411287523886487,0.9809892317591947,0.9963552892643857,0.9885515743463841,1.12,0,No Resampling,Multiclass
0.9771505376344086,0.9961917562724014,1.0,0.9686118339761887,0.9606700094567742,0.9694739046150863,0.9941834972576865,0.9971394102973051,0.9956421034197794,1.12,0,No Resampling,Multilabel
0.9193548387096774,0.9823028673835126,1.3166666666666667,0.8569376120242285,0.8906526107617777,0.8607414762994209,0.9713165748556145,0.98888010688505,0.9798293940106618,1.12,0,Class Resampled,Multiclass
0.9798387096774194,0.9959677419354839,1.2,0.9719692608630273,0.9127651593746364,0.9637148118573943,0.9922173499540543,0.9996105919003115,0.9958956030644508,1.12,0,Class Resampled,Multilabel
0.9717741935483871,0.9926075268817204,1.5714285714285714,0.9693643332194054,0.9374841421234148,0.9567267286615426,0.9870287714773681,0.997298919652446,0.9921168560119146,1.12,0,Label Resampled,Multiclass
0.9879032258064516,0.9979838709677419,1.0,0.9883437630040527,0.9772467797146634,0.9807882153381683,0.9987385349747139,0.9974610375004614,0.9980975503930859,1.12,0,Label Resampled,Multilabel
0.9637096774193549,0.9926075268817204,1.2222222222222223,0.9553503161036699,0.9178175531673048,0.9476431923490277,0.9864872991838806,0.9964294572119816,0.9914107311976136,1.12,0,Adaptive Resampled,Multiclass
0.9879032258064516,0.9979838709677419,1.0,0.9710850292678325,0.9424221611721612,0.9831271977090473,0.9969929696085252,0.9991352703277991,0.9980598314569482,1.12,0,Adaptive Resampled,Multilabel
0.9521963824289406,0.9879414298018949,1.5135135135135136,0.861990415380011,0.9467445180917938,0.9433560056965106,0.9781492170489829,0.9955880825074831,0.9867318406038385,1.1400000000000001,0,No Resampling,Multiclass
0.9677002583979328,0.993755383290267,1.16,0.9270862466436629,0.8753889560699882,0.9567562744905266,0.9932861496342369,0.9932771007500188,0.9932503491208489,1.1400000000000001,0,No Resampling,Multilabel
0.8811369509043928,0.9728682170542635,1.3695652173913044,0.7953362132352442,0.8476203844185128,0.8523883978581441,0.9620184586309004,0.9792362153234527,0.9701202221984716,1.1400000000000001,0,Class Resampled,Multiclass
0.9728682170542635,0.9946167097329888,1.1904761904761905,0.9584345775701263,0.890621645584243,0.9625749787673983,0.9897445933107303,0.9974467682954417,0.9935765080701119,1.1400000000000001,0,Class Resampled,Multilabel
0.9664082687338501,0.9939707149009475,1.0769230769230769,0.9463656177781293,0.9382240598907265,0.9463165654585498,0.9888474067739196,0.9979462739287487,0.993357962648922,1.1400000000000001,0,Label Resampled,Multiclass
0.9857881136950905,0.9972006890611542,1.1818181818181819,0.9888939271480889,0.9569443432503543,0.9815241419414975,0.9989222719758614,0.9955961692249268,0.9972522704552284,1.1400000000000001,0,Label Resampled,Multilabel
0.9457364341085271,0.9885874246339362,1.2619047619047619,0.8952278052094136,0.8820857902992282,0.9295598304200895,0.9817043894789155,0.9960185007813878,0.9887278406513159,1.1400000000000001,0,Adaptive Resampled,Multiclass
0.9844961240310077,0.9974160206718347,1.0,0.9870403785851877,0.9377628018348578,0.9828513569553814,0.9965718724928193,0.99880205186312,0.9976825222053125,1.1400000000000001,0,Adaptive Resampled,Multilabel
0.9371794871794872,0.9844017094017095,1.489795918367347,0.8255579198123019,0.9191373722228285,0.8997763573666976,0.9728604193109026,0.9908992496356438,0.9815466271886014,1.1600000000000001,0,No Resampling,Multiclass
0.9525641025641025,0.9893162393162394,1.3513513513513513,0.9431714061094465,0.8293580923665995,0.9056202587942881,0.9917178560669613,0.982719040567758,0.9870569285719678,1.1600000000000001,0,No Resampling,Multilabel
0.8179487179487179,0.9540598290598291,1.5140845070422535,0.6673115188559595,0.8181670686318976,0.7861459053495145,0.9411412518529755,0.9622462987311743,0.9501720817022768,1.1600000000000001,0,Class Resampled,Multiclass
0.9641025641025641,0.9910256410256411,1.5,0.9230072470096995,0.8121930649306365,0.92976082171351,0.9829316300108059,0.9964953689294335,0.9896625140668377,1.1600000000000001,0,Class Resampled,Multilabel
0.9564102564102565,0.9905982905982906,1.2941176470588236,0.9260066438800216,0.8798755190163049,0.9342976438565038,0.9811283844643902,0.9983121002863921,0.9896176666595912,1.1600000000000001,0,Label Resampled,Multiclass
0.9769230769230769,0.9957264957264957,1.1111111111111112,0.9584442311797104,0.9102236082928544,0.9744474738882599,0.9974861370727974,0.9935619998372177,0.9955148214907577,1.1600000000000001,0,Label Resampled,Multilabel
0.9576923076923077,0.989957264957265,1.4242424242424243,0.9050025788599372,0.8222116048703495,0.9245517400089741,0.9864850873100784,0.9930040035318464,0.9896974660970663,1.1600000000000001,0,Adaptive Resampled,Multiclass
0.9833333333333333,0.9967948717948718,1.1538461538461537,0.9735497744411158,0.8831983276869741,0.9606900672350425,0.9954728081582541,0.9974380765620406,0.996452307426379,1.1600000000000001,0,Adaptive Resampled,Multilabel
0.9183098591549296,0.9776995305164319,1.6379310344827587,0.8131114304263378,0.9303519263968969,0.8867665422054529,0.9517641053361688,0.9958084361299137,0.9727879824632666,1.1800000000000002,0,No Resampling,Multiclass
0.9436619718309859,0.9873239436619718,1.35,0.9127852408323135,0.827522832260585,0.8898083212835174,0.9902870915745875,0.9821181131707729,0.9860222775563153,1.1800000000000002,0,No Resampling,Multilabel
0.6577464788732394,0.9115023474178404,1.551440329218107,0.5448760632656119,0.7307771248222475,0.6580705790783246,0.8742123101377075,0.938848334891695,0.8980300681130192,1.1800000000000002,0,Class Resampled,Multiclass
0.952112676056338,0.9887323943661972,1.411764705882353,0.9310069105838561,0.8173493726550862,0.9261812773124616,0.9768882568707061,0.9977253090979598,0.9871735350668089,1.1800000000000002,0,Class Resampled,Multilabel
0.9366197183098591,0.9859154929577465,1.3333333333333333,0.9288739474425673,0.8698486849210761,0.926418833221542,0.9703392915140304,0.9982065512154246,0.9840085134062345,1.1800000000000002,0,Label Resampled,Multiclass
0.9873239436619718,0.997887323943662,1.0,0.9901440002882596,0.9881087603183321,0.9885013723058644,0.9980588614247449,0.9974816024490013,0.9977627106899899,1.1800000000000002,0,Label Resampled,Multilabel
0.9154929577464789,0.9800469483568075,1.4166666666666667,0.8820218322495913,0.8195893701241851,0.8982149121873398,0.9684871381566645,0.9892311957960075,0.978612176938168,1.1800000000000002,0,Adaptive Resampled,Multiclass
0.9915492957746479,0.9985915492957746,1.0,0.9924627404009527,0.9626413975551907,0.9857040951777793,0.9973496415665889,0.9990421455938697,0.9981936829199191,1.1800000000000002,0,Adaptive Resampled,Multilabel
0.924380704041721,0.979574098218166,1.6206896551724137,0.8900473937992794,0.9578150197059355,0.9255746067320396,0.9589503255099056,0.9941502675368615,0.9759221370762354,1.2,0,No Resampling,Multiclass
0.9439374185136897,0.9873967840069535,1.3488372093023255,0.9230054533710994,0.8700927493610079,0.8949497698255675,0.9890529203267286,0.9795317071960241,0.9840002736533524,1.2,0,No Resampling,Multilabel
0.5671447196870926,0.8824424163407214,1.6295180722891567,0.4650118137980624,0.7264346238049618,0.5714787872635774,0.8489957343418011,0.9118414526924034,0.8653719537185937,1.2,0,Class Resampled,Multiclass
0.9491525423728814,0.9863102998696219,1.6153846153846154,0.9529320605435573,0.8518103229369863,0.9424243718815368,0.9698794427911047,0.9985732308061998,0.9839414822674947,1.2,0,Class Resampled,Multilabel
0.9322033898305084,0.9860930030421556,1.2307692307692308,0.9312491639540101,0.8530996923442818,0.903718661384152,0.9726002567826667,0.9934583227432802,0.9828637205335541,1.2,0,Label Resampled,Multiclass
0.9882659713168188,0.9971751412429378,1.4444444444444444,0.9909134116570648,0.9862177224948965,0.987942012089119,0.9991931161446681,0.9945792340193793,0.996874314141137,1.2,0,Label Resampled,Multilabel
0.8983050847457628,0.9782703172533681,1.2820512820512822,0.8809570336607295,0.8230785442342236,0.8908468606569714,0.9618541634369007,0.9881134820701379,0.9745582385768748,1.2,0,Adaptive Resampled,Multiclass
0.9895697522816167,0.9980443285528031,1.125,0.9918731885746183,0.9775768946022346,0.9822654062867942,0.9970700199648889,0.9982195957669592,0.9976436341590701,1.2,0,Adaptive Resampled,Multilabel
0.8729729729729729,0.9666666666666667,1.574468085106383,0.7698997456819291,0.9045010552797905,0.8620909188813628,0.9315889992983757,0.9907229137762692,0.9593722361167241,1.22,0,No Resampling,Multiclass
0.9297297297297298,0.9828828828828828,1.4615384615384615,0.894164452721797,0.8019308421051338,0.9093090351137731,0.9896220974300491,0.9676926009627986,0.9779370835126066,1.22,0,No Resampling,Multilabel
0.4554054054054054,0.8407657657657658,1.7543424317617866,0.29090675972761026,0.7305515856037075,0.4457504140265042,0.7814138911657768,0.891185514088336,0.8072638836645284,1.22,0,Class Resampled,Multiclass
0.9202702702702703,0.9797297297297297,1.5254237288135593,0.931173641042746,0.785997750001903,0.9168448604719686,0.958950752738336,0.9990476190476191,0.9785032269671161,1.22,0,Class Resampled,Multilabel
0.904054054054054,0.977027027027027,1.4366197183098592,0.8875807376850563,0.8248936246005287,0.8790421388300678,0.9607013692965237,0.9884482247849649,0.9742788724207571,1.22,0,Label Resampled,Multiclass
0.9905405405405405,0.9979729729729729,1.2857142857142858,0.9839649311146896,0.9595755693581781,0.978448693313789,0.999175944734684,0.996995368997486,0.9980791194710377,1.22,0,Label Resampled,Multilabel
0.8567567567567568,0.9664414414414414,1.4056603773584906,0.789799122319737,0.8000274729577055,0.8568192157454715,0.9550914771012811,0.9768057356788006,0.9651811507063631,1.22,0,Adaptive Resampled,Multiclass
0.9905405405405405,0.9984234234234234,1.0,0.9894349555652238,0.9872336305669639,0.9875406903532946,0.9975236121218286,0.999550763701707,0.9985342747353158,1.22,0,Adaptive Resampled,Multilabel
0.8297872340425532,0.9556737588652482,1.5625,0.6258081690582565,0.8321895457213591,0.7809302937784872,0.9038742088576975,0.9882932046269278,0.9414550020575593,1.24,0,No Resampling,Multiclass
0.910904255319149,0.9773936170212766,1.5223880597014925,0.8208119367552765,0.7726926810934305,0.8900472935211723,0.9891413805413624,0.9601189529060014,0.9737066648488044,1.24,0,No Resampling,Multilabel
0.35638297872340424,0.8074024822695035,1.7954545454545454,0.20933915547180315,0.6174930642812398,0.3902284853415223,0.7285738836769403,0.8753330401021312,0.7558262538992903,1.24,0,Class Resampled,Multiclass
0.8816489361702128,0.9676418439716312,1.6404494382022472,0.8611624474464791,0.7133128547187728,0.8626859253999896,0.9355675401525317,0.9965500717798944,0.9649876260794263,1.24,0,Class Resampled,Multilabel
0.8497340425531915,0.9596631205673759,1.6106194690265487,0.8200737482431274,0.7201020019281786,0.8296001856081222,0.948600990946031,0.9619159629032179,0.9548280247652059,1.24,0,Label Resampled,Multiclass
0.988031914893617,0.9966755319148937,1.6666666666666667,0.971164388295942,0.9647377010521296,0.9878473001950451,0.9987910199239631,0.9942704206242706,0.9965179761425924,1.24,0,Label Resampled,Multilabel
0.773936170212766,0.943040780141844,1.511764705882353,0.66269377985994,0.7524603307392838,0.7597212372051099,0.9214277265500842,0.9571504363864981,0.9361452460905005,1.24,0,Adaptive Resampled,Multiclass
0.9893617021276596,0.9975620567375887,1.375,0.9913863205031683,0.9523071133215192,0.9762783712117917,0.9970439434838251,0.9983826091082237,0.9977088626612707,1.24,0,Adaptive Resampled,Multilabel
0.8062330623306233,0.9424119241192412,1.7832167832167831,0.6518248031833526,0.9040054883637078,0.7664545162905644,0.8695278393866078,0.9893300105631836,0.9218756225387911,1.26,0,No Resampling,Multiclass
0.8658536585365854,0.9683830171635049,1.4141414141414141,0.8076266482825734,0.7083269386019694,0.8202424563305893,0.9797033776095718,0.9467252352234682,0.9611228007910291,1.26,0,No Resampling,Multilabel
0.2777777777777778,0.7687443541102078,1.9212007504690432,0.15938656885151226,0.5651092241903924,0.3474860882286816,0.6707067098151911,0.8507781713068967,0.6836962225577983,1.26,0,Class Resampled,Multiclass
0.8333333333333334,0.9498644986449865,1.8048780487804879,0.768532889637368,0.659344943831137,0.7739233776603601,0.8947429958195193,0.9974319465034843,0.9430665781844921,1.26,0,Class Resampled,Multilabel
0.7669376693766937,0.9428635953026197,1.4709302325581395,0.7133405905795923,0.6607907949097567,0.717119187926287,0.9259094789207499,0.945075609652502,0.9335722797731175,1.26,0,Label Resampled,Multiclass
0.9742547425474255,0.994579945799458,1.263157894736842,0.9755325538059714,0.9306810061682299,0.9701139458731945,0.9942220034492976,0.9937554228516795,0.9939680904455909,1.26,0,Label Resampled,Multilabel
0.7032520325203252,0.9218608852755195,1.5799086757990868,0.5785043145023713,0.688521252063476,0.7210318567002862,0.9060792910262977,0.9347356133734227,0.9164337277214775,1.26,0,Adaptive Resampled,Multiclass
0.9823848238482384,0.995483288166215,1.5384615384615385,0.9816343533772194,0.91921768707483,0.9649210464870366,0.9938784138618583,0.9953801489586197,0.9946274525462097,1.26,0,Adaptive Resampled,Multilabel
0.7414030261348006,0.9250343878954608,1.7393617021276595,0.6148311530655426,0.8722867878108735,0.7283811909825979,0.8398449213151872,0.9872709739633558,0.9026393710796485,1.28,0,No Resampling,Multiclass
0.8363136176066025,0.9587345254470426,1.5126050420168067,0.8107652647528247,0.6410485737802095,0.8211296570127562,0.9845048717433041,0.9227615475241476,0.9493670102939578,1.28,0,No Resampling,Multilabel
0.19807427785419532,0.7285648784961027,2.0308747855917666,0.11049215023973628,0.4633181539134925,0.314707189897115,0.619690446040554,0.8291870240241678,0.61733514915353,1.28,0,Class Resampled,Multiclass
0.7606602475928473,0.9355800091701054,1.6149425287356323,0.7428407649791579,0.5884928351877625,0.7836819065648679,0.8725972515861469,0.9973870573870575,0.9304078132656285,1.28,0,Class Resampled,Multilabel
0.6478679504814305,0.9046309032553874,1.625,0.5805337109333896,0.5950053608186902,0.6442005930381856,0.9015307853257873,0.89121733340849,0.8925620547855279,1.28,0,Label Resampled,Multiclass
0.9807427785419532,0.9963319578175149,1.1428571428571428,0.9693150703030465,0.94977703563894,0.9677969676997524,0.9983520144689559,0.9943124279058851,0.9963159940262115,1.28,0,Label Resampled,Multilabel
0.6313617606602476,0.8998165978908758,1.6305970149253732,0.5442533005271452,0.7098565371143123,0.6597143541742594,0.89649552340954,0.9112531408909194,0.8971242929358277,1.28,0,Adaptive Resampled,Multiclass
0.9766162310866575,0.9958734525447043,1.0588235294117647,0.9627905024502115,0.9109903390855808,0.9536228349080719,0.9947833552998043,0.9970536651102228,0.9959059180618511,1.28,0,Adaptive Resampled,Multilabel
0.6424870466321243,0.8907599309153713,1.8333333333333333,0.47516936316297864,0.8194400873348241,0.6690060096088433,0.7718842517094372,0.9825107102917192,0.8537934832803112,1.3,0,No Resampling,Multiclass
0.8018134715025906,0.9488341968911918,1.5490196078431373,0.7221832265358354,0.6681561141025346,0.7772872212957915,0.9760465881660919,0.91728821939106,0.9418067072834676,1.3,0,No Resampling,Multilabel
0.15284974093264247,0.7102763385146805,2.051987767584098,0.06631003061712608,0.5010913903189229,0.2270787526168237,0.5609133243113249,0.8389234580714872,0.5541493546629112,1.3,0,Class Resampled,Multiclass
0.655440414507772,0.8950777202072538,1.8270676691729324,0.6645673192338569,0.5660133999596343,0.6410557431783401,0.7930653774036568,0.9968646543330087,0.8825371895387545,1.3,0,Class Resampled,Multilabel
0.5103626943005182,0.8443436960276338,1.9074074074074074,0.44535293422333433,0.5626175761416011,0.5326363334237562,0.8663207282040357,0.8206821900462055,0.8332658431558612,1.3,0,Label Resampled,Multiclass
0.9831606217616581,0.9969775474956822,1.0769230769230769,0.9864939993187535,0.9471397732140537,0.987114349817842,0.9972759814630484,0.9963235585780965,0.9967976587517416,1.3,0,Label Resampled,Multilabel
0.5064766839378239,0.8540587219343696,1.7742782152230971,0.41034022665105957,0.6827888301717266,0.5532407532105982,0.8419546978796933,0.8833518003454263,0.845251445589373,1.3,0,Adaptive Resampled,Multiclass
0.977979274611399,0.9961139896373057,1.0588235294117647,0.9795352967623334,0.9212540624202369,0.9668880885562693,0.992555688366675,0.9996003197442046,0.996061114555019,1.3,0,Adaptive Resampled,Multilabel
0.9562841530054644,0.9906648451730419,1.28125,0.8910024440911539,0.9347693100774298,0.9370841562832969,0.9826338552689765,0.9960617673797397,0.9892475848395984,1.0,1,No Resampling,Multiclass
0.9863387978142076,0.9977231329690346,1.0,0.9793228366615463,0.9343200740055505,0.9735848254839389,0.995353766388325,0.9981438396017456,0.9967425569404904,1.0,1,No Resampling,Multilabel
0.9959016393442623,0.9993169398907104,1.0,0.9964902998236332,0.9761322463768117,0.9970576638515761,0.999586435070306,0.9991749174917492,0.9993804213135068,1.0,1,Class Resampled,Multiclass
0.9890710382513661,0.9979508196721312,1.125,0.9904912066154204,0.9184027777777778,0.9822023685854598,0.9969066657215393,0.9987654320987653,0.9978318768190223,1.0,1,Class Resampled,Multilabel
0.9836065573770492,0.9972677595628415,1.0,0.9888390845188848,0.9384447345269062,0.9831658011841016,0.9977166490568105,0.996564857994492,0.9971357351599642,1.0,1,Label Resampled,Multiclass
0.9849726775956285,0.9974954462659381,1.0,0.9671370145112284,0.9454970025809607,0.9883242917028483,0.9985699677244112,0.9962098316899594,0.997379291707361,1.0,1,Label Resampled,Multilabel
0.9904371584699454,0.9981785063752276,1.1428571428571428,0.9912735232457763,0.9097222222222223,0.9771152405898847,0.9980082768762628,0.9982038778925499,0.9981035972884157,1.0,1,Adaptive Resampled,Multiclass
0.9904371584699454,0.9981785063752276,1.1428571428571428,0.9921925451092117,0.9428594455190199,0.9863682244438905,0.9982948895206291,0.9983287191684971,0.9983080844982397,1.0,1,Adaptive Resampled,Multilabel
0.9450127877237852,0.9884910485933504,1.255813953488372,0.8803303495670464,0.9505285469976519,0.9275031530141588,0.976842639214765,0.9940751485728997,0.9851532349716666,1.02,1,No Resampling,Multiclass
0.9820971867007673,0.9968030690537084,1.0714285714285714,0.9713185390275378,0.9682022009622969,0.9662474589412792,0.9927219632294048,0.9991495824829157,0.9959083696964534,1.02,1,No Resampling,Multilabel
0.9884910485933504,0.9976555839727195,1.2222222222222223,0.9880209668504275,0.9833567665178435,0.9841664717130665,0.99708455422279,0.9979934505553493,0.9975334402578874,1.02,1,Class Resampled,Multiclass
