Class Accuracy,Label Accuracy,Mean Error,Class Recall,Class Precision,Class F1,Label Recall,Label Precision,Label F1,Blur,Trial,Resampling Scenario,Model
0.9680306905370843,0.9931798806479113,1.28,0.95948786556541,0.9058238249264661,0.959249726944673,0.9973733438681611,0.9893434159394138,0.9933139634510396,0.4,0,Label Resampled,Multilabel
0.9833759590792839,0.9961636828644501,1.3846153846153846,0.9679266644328756,0.9436848788411288,0.9733153296298896,0.9977764965699998,0.994445695192363,0.9960986641031527,0.4,0,Adaptive Resampled,Multiclass
0.9846547314578005,0.9963768115942029,1.4166666666666667,0.9684315144752628,0.9179969606890376,0.9693487889830318,0.9973994226635141,0.9945466791748142,0.9959612598953257,0.4,0,Adaptive Resampled,Multilabel
0.9518377693282636,0.9890156316011829,1.368421052631579,0.8881802370619042,0.9564858114383208,0.9214924604505579,0.978283634534946,0.9953608035481666,0.9866756979403922,0.6000000000000001,0,No Resampling,Multiclass
0.9885931558935361,0.9978876214617659,1.1111111111111112,0.9840577650646962,0.9549950660589027,0.9881948899525493,0.9963777371319495,0.9992156862745097,0.9977934294127245,0.6000000000000001,0,No Resampling,Multilabel
0.9898605830164765,0.9980988593155894,1.125,0.988017920555464,0.9676688664596272,0.9856535429029813,0.9965795202283969,0.9983328350524024,0.9974524376899631,0.6000000000000001,0,Class Resampled,Multiclass
0.9885931558935361,0.9976763836079425,1.2222222222222223,0.9872323682392993,0.9567113924289022,0.96580184322453,0.9964171509093781,0.9982547993019196,0.9973240569576095,0.6000000000000001,0,Class Resampled,Multilabel
0.9860583016476553,0.9970426700464723,1.2727272727272727,0.9888515590286866,0.9507504138018844,0.988910470212283,0.9980369149555314,0.9953722775568495,0.9966932827106354,0.6000000000000001,0,Label Resampled,Multiclass
0.9860583016476553,0.9976763836079425,1.0,0.984710912279526,0.9460312429569528,0.9833918430233961,0.9985601865241315,0.9966919564558522,0.997618684073407,0.6000000000000001,0,Label Resampled,Multilabel
0.9923954372623575,0.9987325728770595,1.0,0.9921157501634975,0.9566206896551723,0.9804264157297624,0.9990118577075099,0.9983421668926414,0.9986734698166128,0.6000000000000001,0,Adaptive Resampled,Multiclass
0.9885931558935361,0.9978876214617659,1.1111111111111112,0.9854316767758007,0.9488508431866641,0.9726728305489392,0.996811161941687,0.9987315707108145,0.9977633542291876,0.6000000000000001,0,Adaptive Resampled,Multilabel
0.9483204134366925,0.9894487510766581,1.225,0.8745165548920162,0.9515476061176524,0.9263269076654546,0.9801952373305868,0.9941293150930598,0.9870029903680623,0.8,0,No Resampling,Multiclass
0.9857881136950905,0.9976313522825151,1.0,0.9756423950051402,0.9430494337312519,0.9790743581145743,0.9959433110408783,0.9986778629105073,0.9973047074161597,0.8,0,No Resampling,Multilabel
0.9819121447028424,0.9967700258397932,1.0714285714285714,0.9829992502757877,0.9586437318439341,0.9815560853090266,0.9980972092403508,0.9944170205551596,0.9962423076576115,0.8,0,Class Resampled,Multiclass
0.9819121447028424,0.9967700258397932,1.0714285714285714,0.9831302740909119,0.9175228605080835,0.9820584019425773,0.9953562370386572,0.9970587164970114,0.9962040461042102,0.8,0,Class Resampled,Multilabel
0.9806201550387597,0.9967700258397932,1.0,0.9828262619387876,0.9329589861256914,0.9784943653923457,0.9951887400410612,0.996630298888932,0.9959023545707538,0.8,0,Label Resampled,Multiclass
0.9844961240310077,0.9974160206718347,1.0,0.9858257150140172,0.9552917920341937,0.9804520455614042,0.9985141715304703,0.9958060084661989,0.9971535893931209,0.8,0,Label Resampled,Multilabel
0.9857881136950905,0.9976313522825151,1.0,0.9871701332778302,0.922766082864122,0.987367802185045,0.9984734319642034,0.9960995441498138,0.9972785077264662,0.8,0,Adaptive Resampled,Multiclass
0.9844961240310077,0.9974160206718347,1.0,0.984502992541922,0.9411373089180576,0.9845076100622027,0.9981715245131922,0.9961275190608067,0.9971431361588468,0.8,0,Adaptive Resampled,Multilabel
0.9442282749675746,0.9870298313878081,1.3953488372093024,0.868872640736872,0.9234715553200306,0.8985590678656719,0.9719989320992964,0.9948760052208329,0.9830039688866328,1.0,0,No Resampling,Multiclass
0.9779507133592736,0.9954604409857328,1.2352941176470589,0.963163671546543,0.9632723025244548,0.9571397080843475,0.9919972001028784,0.9972207188002772,0.994582568281471,1.0,0,No Resampling,Multilabel
0.9896238651102465,0.9980544747081712,1.125,0.9682999164578113,0.9566874098124099,0.9801380175411067,0.9984396056507835,0.9975377108965767,0.9979852814468928,1.0,0,Class Resampled,Multiclass
0.9857328145265889,0.9974059662775616,1.0909090909090908,0.9835580465121369,0.946357172919673,0.9566805198729877,0.9962230931607688,0.9983788128269612,0.9972978587613026,1.0,0,Class Resampled,Multilabel
0.9766536964980544,0.9954604409857328,1.1666666666666667,0.9523855106002733,0.9410651988869819,0.9496834372542339,0.9948370186363965,0.9947501734159202,0.9947861679873208,1.0,0,Label Resampled,Multiclass
0.9883268482490273,0.9974059662775616,1.3333333333333333,0.9792282355193539,0.9467968777850625,0.9677410861329229,0.9984396056507835,0.996224654186963,0.9973294451339285,1.0,0,Label Resampled,Multilabel
0.9844357976653697,0.996757457846952,1.25,0.9795489169125284,0.9576796710842763,0.9617023301852071,0.994290587942907,0.9980591742770306,0.9961599503066355,1.0,0,Adaptive Resampled,Multiclass
0.9896238651102465,0.9978383052313013,1.25,0.9889215225563909,0.9491748852651108,0.9745202023711883,0.997674075219452,0.9983797334134845,0.9980248168729343,1.0,0,Adaptive Resampled,Multilabel
0.9357923497267759,0.985655737704918,1.3404255319148937,0.8534677495756061,0.9459125405202586,0.9215046578403262,0.9716431912849589,0.9923679513638084,0.9816061844212681,1.2000000000000002,0,No Resampling,Multiclass
0.9836065573770492,0.9970400728597449,1.0833333333333333,0.9721134347048273,0.9515806657111004,0.9678044828959638,0.9936947618269825,0.9990928989041338,0.9963774752018777,1.2000000000000002,0,No Resampling,Multilabel
0.9795081967213115,0.9961293260473588,1.1333333333333333,0.9718154796255476,0.9438416784161465,0.9757832836337934,0.9967235802968689,0.9943255406087775,0.9955050629571046,1.2000000000000002,0,Class Resampled,Multiclass
0.9795081967213115,0.9961293260473588,1.1333333333333333,0.9809023803791153,0.9318986093765543,0.9751300475600491,0.9953735856207916,0.9955775931385688,0.9954608677814867,1.2000000000000002,0,Class Resampled,Multilabel
0.9726775956284153,0.9927140255009107,1.6,0.9809156920238691,0.8870897886266739,0.956765464244033,0.9920878421313609,0.9903584081886415,0.9911971412656077,1.2000000000000002,0,Label Resampled,Multiclass
0.9836065573770492,0.9968123861566485,1.1666666666666667,0.9823555876656556,0.9531467919203156,0.9762345714426404,0.9975513489652307,0.994696286479363,0.996111025613455,1.2000000000000002,0,Label Resampled,Multilabel
0.9877049180327869,0.9968123861566485,1.5555555555555556,0.9903655665286291,0.9515343745137741,0.9916265582165628,0.9978152553201678,0.9945808516853086,0.9961892651788532,1.2000000000000002,0,Adaptive Resampled,Multiclass
0.9808743169398907,0.9963570127504554,1.1428571428571428,0.9870469321186635,0.9151681502487955,0.9800689044769055,0.99623656859577,0.9953464830342202,0.9957795402381343,1.2000000000000002,0,Adaptive Resampled,Multilabel
0.9335038363171355,0.9865728900255755,1.2115384615384615,0.8581840152117982,0.9574799338750195,0.9172452145189981,0.9751008296439344,0.9935564535945423,0.9840228793998361,1.4000000000000001,0,No Resampling,Multiclass
0.979539641943734,0.9961636828644501,1.125,0.9711989523941965,0.9365156982448358,0.9705620430060808,0.9944708691157585,0.9984141798409246,0.9964278991662638,1.4000000000000001,0,No Resampling,Multilabel
0.979539641943734,0.9961636828644501,1.125,0.9746719502208664,0.9223574199533701,0.976262389278306,0.9960374669221027,0.9954011834274553,0.9956998813841552,1.4000000000000001,0,Class Resampled,Multiclass
0.9808184143222506,0.9963768115942029,1.1333333333333333,0.9829786613761212,0.9316797956094931,0.9751813360665911,0.9961623069825242,0.9966802430569675,0.9964121998665854,1.4000000000000001,0,Class Resampled,Multilabel
0.9744245524296675,0.9950980392156863,1.15,0.9791445790148338,0.9298207526793018,0.9614142066537208,0.9968303096545347,0.9930104086833169,0.9949028526557048,1.4000000000000001,0,Label Resampled,Multiclass
0.9769820971867008,0.9953111679454391,1.2222222222222223,0.9733005631630133,0.9281291755486548,0.9679333273324606,0.9973207481444005,0.9931333260212004,0.9952098361931827,1.4000000000000001,0,Label Resampled,Multilabel
0.979539641943734,0.9959505541346974,1.1875,0.9727519725918605,0.9367410708845492,0.9715183413997551,0.9947396078602598,0.9962693979892046,0.9954966252331281,1.4000000000000001,0,Adaptive Resampled,Multiclass
0.989769820971867,0.9980818414322251,1.125,0.9896903614040355,0.9492075994025745,0.9890499025996842,0.9977272522094411,0.9983212436212637,0.9980197109498311,1.4000000000000001,0,Adaptive Resampled,Multilabel
0.9254571026722925,0.9805438349742147,1.5660377358490567,0.8133092547241724,0.9056630168423897,0.899959353865364,0.9637798351247784,0.9913815796660378,0.9770840854467951,1.6,0,No Resampling,Multiclass
0.9718706047819972,0.9943741209563994,1.2,0.9551429711678793,0.91517885499925,0.9655009473789284,0.9913657010618704,0.9966821533948361,0.9940112373162774,1.6,0,No Resampling,Multilabel
0.9859353023909986,0.996952648851383,1.3,0.9847687674312557,0.9695826994356406,0.9877008688319675,0.9969565217391304,0.9950922456734624,0.9960195297650026,1.6,0,Class Resampled,Multiclass
0.980309423347398,0.9962494139709329,1.1428571428571428,0.9730477125993222,0.9161967165312884,0.9587384853124803,0.9952188565288878,0.9955363335573186,0.9953652706697543,1.6,0,Class Resampled,Multilabel
0.9845288326300985,0.996952648851383,1.1818181818181819,0.9679631236788201,0.9343063356850121,0.9825386306291539,0.9990338164251208,0.994508647152336,0.9967630585537615,1.6,0,Label Resampled,Multiclass
0.9760900140646976,0.9955461790904829,1.1176470588235294,0.9684012361415992,0.9205488092183177,0.959090598358231,0.9956624094077818,0.9932642204929598,0.9944415091746593,1.6,0,Label Resampled,Multilabel
0.9746835443037974,0.9946085325832161,1.2777777777777777,0.9638431853736457,0.9103601830583928,0.9633622809561422,0.9927882563205036,0.995118894236323,0.9939390252977262,1.6,0,Adaptive Resampled,Multiclass
0.9845288326300985,0.9971870604781997,1.0909090909090908,0.9748697694367365,0.952491475689569,0.9698783093049423,0.996185040103767,0.9971229240434026,0.9966466348454334,1.6,0,Adaptive Resampled,Multilabel
0.9037433155080213,0.9774955436720143,1.4027777777777777,0.8184508628887155,0.9168942359327962,0.8985481061884204,0.954181702600907,0.9887341628232317,0.9702366133287444,1.8,0,No Resampling,Multiclass
0.9799465240641712,0.9957664884135472,1.2666666666666666,0.9717330847289809,0.928696989060087,0.9682646377139523,0.9919768951260366,0.9991510563945519,0.9955404955090777,1.8,0,No Resampling,Multilabel
0.9812834224598931,0.9964349376114082,1.1428571428571428,0.9842583052829037,0.896802453495731,0.9797442471401372,0.9962488025899287,0.9949635370176889,0.9955810806870002,1.8,0,Class Resampled,Multiclass
0.9866310160427807,0.9973262032085561,1.2,0.9863196366546781,0.9356195568705103,0.980088841094058,0.9968862268031544,0.9978183925552346,0.9973494431025346,1.8,0,Class Resampled,Multilabel
0.9719251336898396,0.9950980392156863,1.0476190476190477,0.9802414839047652,0.921980528806195,0.9689274932124257,0.9958953442906223,0.9948963551476124,0.9953685224983118,1.8,0,Label Resampled,Multiclass
0.983957219251337,0.9968805704099821,1.1666666666666667,0.982780320286213,0.9332179764154066,0.9729287811514501,0.998488040957615,0.994698776611644,0.9965803142858879,1.8,0,Label Resampled,Multilabel
0.983957219251337,0.9968805704099821,1.1666666666666667,0.9863999835741997,0.9371226649314202,0.9811980238192888,0.9964380103095625,0.9968255534480025,0.9966213252291786,1.8,0,Adaptive Resampled,Multiclass
0.9906417112299465,0.9982174688057041,1.1428571428571428,0.9911005146913701,0.9398933782267116,0.9852068051800287,0.997639754783242,0.9992082343626286,0.9984206246542445,1.8,0,Adaptive Resampled,Multilabel
0.8798882681564246,0.970903165735568,1.4534883720930232,0.7379014946575779,0.8759734016310025,0.854871614835764,0.9446544226949226,0.9847232955995109,0.9631458058083289,2.0,0,No Resampling,Multiclass
0.9636871508379888,0.9932495344506518,1.1153846153846154,0.9145017291361718,0.8839453160337892,0.9510807536143726,0.9865890499647151,0.9963450589806503,0.9914000961432755,2.0,0,No Resampling,Multilabel
0.9846368715083799,0.9967411545623837,1.2727272727272727,0.9459761381429305,0.9316248481230099,0.9768871967104278,0.9981357542707237,0.9929794961269863,0.9955420233617659,2.0,0,Class Resampled,Multiclass
0.979050279329609,0.9958100558659218,1.2,0.96329172502842,0.9016274352841671,0.9520859945933923,0.995359576247501,0.9935147747450657,0.9944292861071581,2.0,0,Class Resampled,Multilabel
0.9832402234636871,0.9960428305400373,1.4166666666666667,0.9721205414304999,0.9439590605472958,0.9719426292917763,0.9976530874327748,0.9927921191018377,0.995212697740287,2.0,0,Label Resampled,Multiclass
0.9818435754189944,0.9962756052141527,1.2307692307692308,0.9570042670442248,0.8921768137454412,0.9680275435741207,0.9991563341296023,0.991252574821277,0.9951587413620394,2.0,0,Label Resampled,Multilabel
0.9832402234636871,0.9960428305400373,1.4166666666666667,0.9593040972427618,0.9086564285387816,0.9670981782342288,0.9967198232237154,0.9944476409725675,0.9955636918714966,2.0,0,Adaptive Resampled,Multiclass
0.9832402234636871,0.9962756052141527,1.3333333333333333,0.9867201468301476,0.8907978255404726,0.9714015939110672,0.9975089947443166,0.9929212795986134,0.9951759673502049,2.0,0,Adaptive Resampled,Multilabel
0.8506056527590848,0.9656796769851952,1.3783783783783783,0.7190160922563245,0.8795344114824554,0.8285360366084419,0.9260217500665484,0.9879072019052896,0.9542025416453376,2.2,0,No Resampling,Multiclass
0.9394347240915208,0.9892328398384926,1.0666666666666667,0.9083482930143364,0.8524446292084645,0.9352858412448312,0.9776311110379967,0.997776243325733,0.9874965886776653,2.2,0,No Resampling,Multilabel
0.9676985195154778,0.9928218932256617,1.3333333333333333,0.9227366140411077,0.8820909962950378,0.9643692454125874,0.9891857455569694,0.9944526947555699,0.9918104275514444,2.2,0,Class Resampled,Multiclass
0.971736204576043,0.9952893674293405,1.0,0.9522889415770013,0.8850097041882997,0.9679416438327596,0.9914006706908164,0.9969272047397048,0.9941450622604937,2.2,0,Class Resampled,Multilabel
0.9690444145356663,0.9946164199192463,1.0434782608695652,0.9565413809209615,0.9600913611445726,0.966597193523438,0.9965395064605485,0.9907427259431133,0.9936138092627793,2.2,0,Label Resampled,Multiclass
0.9798115746971736,0.9964109466128309,1.0666666666666667,0.9586393760450721,0.9204648528211593,0.9819362267081992,0.9974544857357358,0.9945537830613919,0.9959971410627427,2.2,0,Label Resampled,Multilabel
0.9703903095558546,0.9928218932256617,1.4545454545454546,0.9339920364262092,0.8611474802371543,0.9515874046870199,0.9871548110674032,0.9967901741360028,0.9919404175680565,2.2,0,Adaptive Resampled,Multiclass
0.9838492597577388,0.9973082099596231,1.0,0.9836272423228946,0.9486754403122688,0.9723730214747216,0.9962027440957608,0.9983063052269681,0.9972501795983604,2.2,0,Adaptive Resampled,Multilabel
0.8175853018372703,0.9505686789151356,1.6258992805755397,0.6951784791534221,0.9016182956574779,0.8280739165292542,0.8909833881751633,0.9937600619502716,0.9366044165572012,2.4000000000000004,0,No Resampling,Multiclass
0.9225721784776902,0.9835958005249343,1.271186440677966,0.8772045515907171,0.8515367255880963,0.8934322816406162,0.9661868149951816,0.9988116795128991,0.9821163112946588,2.4000000000000004,0,No Resampling,Multilabel
0.9658792650918635,0.9932195975503062,1.1923076923076923,0.8971506230314897,0.906942228296395,0.9406947902292759,0.9914040948506283,0.9931808541779085,0.99228827429228,2.4000000000000004,0,Class Resampled,Multiclass
0.963254593175853,0.9925634295713036,1.2142857142857142,0.9707990517953244,0.9021468024117067,0.9589240834040619,0.9850539223686033,0.9983558166786279,0.9916391078653338,2.4000000000000004,0,Class Resampled,Multilabel
0.9671916010498688,0.9938757655293088,1.12,0.9702106117006714,0.9093941629835592,0.9611784322587351,0.9963329156077307,0.9915160683024907,0.9938985933379724,2.4000000000000004,0,Label Resampled,Multiclass
0.973753280839895,0.9949693788276466,1.15,0.9502660542946193,0.9513557523048307,0.9673447617947925,0.9971134988424785,0.991598481924771,0.9943145518698223,2.4000000000000004,0,Label Resampled,Multilabel
0.9461942257217848,0.9875328083989501,1.3902439024390243,0.8918998621844095,0.819887875224495,0.922203409768025,0.9774102999644779,0.995880997726854,0.9865233946138492,2.4000000000000004,0,Adaptive Resampled,Multiclass
0.973753280839895,0.9949693788276466,1.15,0.973990958153378,0.9190959230136976,0.9585911075171272,0.9914588230711848,0.9983659688266734,0.9948941648116744,2.4000000000000004,0,Adaptive Resampled,Multilabel
0.760053619302949,0.9345397676496873,1.6368715083798884,0.6016750706553077,0.8447526125784542,0.7459958599433159,0.8645129474338197,0.985484401012607,0.9170949046000646,2.6,0,No Resampling,Multiclass
0.8833780160857909,0.9763181411974977,1.2183908045977012,0.8545799234702288,0.7789957486068175,0.862155588829203,0.9540766171751205,0.9977635203666951,0.9751565788357378,2.6,0,No Resampling,Multilabel
0.9343163538873994,0.9868185880250223,1.2040816326530612,0.8931107802070062,0.8560951343794627,0.8853539062369974,0.9783625488503839,0.99405070110343,0.9861139844779853,2.6,0,Class Resampled,Multiclass
0.9276139410187667,0.9848078641644326,1.2592592592592593,0.9032427038869099,0.81152498213727,0.9013777790688492,0.9660765634666447,0.9987244731519541,0.9820049381643438,2.6,0,Class Resampled,Multilabel
0.9463806970509383,0.9901697944593387,1.1,0.9307726027726675,0.883887462278219,0.9457122947400552,0.9893806381441362,0.9907898784223327,0.9900408062136649,2.6,0,Label Resampled,Multiclass
0.9638069705093834,0.9939678284182306,1.0,0.9724310616039215,0.9491547204300578,0.9704350514199573,0.9962500269034268,0.9904000145775108,0.9932988338135011,2.6,0,Label Resampled,Multilabel
0.9222520107238605,0.9807864164432529,1.4827586206896552,0.8512035745304928,0.8463856866845478,0.8920790812969961,0.9614400525795119,0.9974448127491904,0.9790368682209479,2.6,0,Adaptive Resampled,Multiclass
0.9410187667560321,0.9892761394101877,1.0909090909090908,0.9270126059969297,0.8490376924027724,0.9313221817276003,0.9831981967732742,0.9960467787106358,0.9895587626418353,2.6,0,Adaptive Resampled,Multilabel
0.7041499330655957,0.9149933065595717,1.7239819004524888,0.5999839748288976,0.8347497373320332,0.6954584366364478,0.8092532286112629,0.984247151418587,0.879500488994814,2.8000000000000003,0,No Resampling,Multiclass
0.8273092369477911,0.9618473895582329,1.3255813953488371,0.7752090239149241,0.6947339369518326,0.7743519964221024,0.9202390435536346,0.9951788486644079,0.9555064255418689,2.8000000000000003,0,No Resampling,Multilabel
0.9103078982597055,0.9801427933958055,1.328358208955224,0.843042339014158,0.8161783338703453,0.853644467612993,0.9666794282746168,0.9888008186194907,0.9775639002186041,2.8000000000000003,0,Class Resampled,Multiclass
0.8848728246318608,0.9745649263721553,1.3255813953488371,0.8385896643388485,0.7534563562441449,0.8624575038877738,0.944179839732267,0.9961835105856846,0.9692847230070236,2.8000000000000003,0,Class Resampled,Multilabel
0.9437751004016064,0.9881749219098617,1.2619047619047619,0.900877125772858,0.8605750443798293,0.9192794265942639,0.9871083807215123,0.9854558725180457,0.9862497216753602,2.8000000000000003,0,Label Resampled,Multiclass
0.9491298527443106,0.9908522980812138,1.0789473684210527,0.8745666595957426,0.8186100583445377,0.9333512680132025,0.9892043562318351,0.9901829632371656,0.9896509508203536,2.8000000000000003,0,Label Resampled,Multilabel
0.8995983935742972,0.9756804997768853,1.4533333333333334,0.8268004175474961,0.7632316857915579,0.8692016263883792,0.9523484592510784,0.9957645268748182,0.9734706708849483,2.8000000000000003,0,Adaptive Resampled,Multiclass
0.9143239625167336,0.9834895136099956,1.15625,0.8550210331904826,0.7700951215230906,0.8810664742248703,0.9706199090423304,0.9916796321272949,0.9810068315534032,2.8000000000000003,0,Adaptive Resampled,Multilabel
0.6111869031377899,0.8860845839017736,1.7578947368421052,0.45517222446961064,0.8244255885157217,0.6080899093947479,0.7539285751051135,0.9869282847777473,0.8420910121459627,3.0,0,No Resampling,Multiclass
0.7366984993178718,0.9424738517507958,1.310880829015544,0.6933098470071231,0.611358937206441,0.6963271943422286,0.8815346645641952,0.9957178957567039,0.9337317816204038,3.0,0,No Resampling,Multilabel
0.8826739427012278,0.9722601182355616,1.4186046511627908,0.7812811712384103,0.7812789825107839,0.8409873165176043,0.9489458135800025,0.9934180280808591,0.9705544774116239,3.0,0,Class Resampled,Multiclass
0.8144611186903138,0.9565711687130514,1.4044117647058822,0.7834587469299363,0.6598034376617198,0.8098976481872577,0.905777545195818,0.9978038372773201,0.9489423567957441,3.0,0,Class Resampled,Multilabel
0.9085948158253752,0.9815825375170532,1.208955223880597,0.8977547606151186,0.8086020793211272,0.8815867039987915,0.9734342980263714,0.9852484284865555,0.9792143340438891,3.0,0,Label Resampled,Multiclass
0.9208731241473397,0.985675306957708,1.0862068965517242,0.9269396865159358,0.82566630680143,0.8943787853309577,0.986150178645492,0.9815778702707165,0.9836146009432337,3.0,0,Label Resampled,Multilabel
0.8267394270122783,0.9540700318326512,1.5905511811023623,0.764016561797348,0.7378070297976701,0.8137823299331138,0.9081478950374561,0.9963118881406485,0.9498158956989217,3.0,0,Adaptive Resampled,Multiclass
0.8840381991814461,0.9770350159163256,1.188235294117647,0.8957622523108555,0.729107499324783,0.848983896669514,0.9590936475430444,0.9928739963853183,0.9755254828464178,3.0,0,Adaptive Resampled,Multilabel
0.9592944369063772,0.9923111714156491,1.1333333333333333,0.9061908594797304,0.9526976705696195,0.9411423346618641,0.9857397975095851,0.997912286173935,0.9917655755276463,0.0,1,No Resampling,Multiclass
0.9864314789687924,0.9977385798281321,1.0,0.9625702478374439,0.9828050139475839,0.9815318900599775,0.995992962391188,0.9987862781173957,0.997383400551978,0.0,1,No Resampling,Multilabel
0.9837177747625508,0.9970601537765716,1.0833333333333333,0.9861721233702658,0.9637764603921349,0.9841453099810255,0.9968604008565888,0.9966153340310412,0.9967240705662491,0.0,1,Class Resampled,Multiclass
0.9877883310719131,0.9979647218453188,1.0,0.9895686063949449,0.9803489466255424,0.981148566891258,0.9991427379697928,0.9971415801257589,0.9981383515433114,0.0,1,Class Resampled,Multilabel
0.9796472184531886,0.9961555857078245,1.1333333333333333,0.9851105303457354,0.9403443905381668,0.9668836222752841,0.9987882089175192,0.9930392155829395,0.9958995133974192,0.0,1,Label Resampled,Multiclass
0.9837177747625508,0.9972862957937585,1.0,0.9684906369440093,0.9705963843752928,0.9901257379767555,0.9995993589743589,0.9954536788537404,0.9975171343592396,0.0,1,Label Resampled,Multilabel
0.9837177747625508,0.9972862957937585,1.0,0.9852097023953292,0.9799342372742952,0.9814299187982812,0.9983423025177783,0.9956829892219229,0.9970049447617949,0.0,1,Adaptive Resampled,Multiclass
0.9905020352781547,0.9984170058796924,1.0,0.9941285215905664,0.9678798397203939,0.9905854489998397,0.998510321144194,0.9987510655967974,0.9986279921903584,0.0,1,Adaptive Resampled,Multilabel
0.9504021447721179,0.9868185880250223,1.5945945945945945,0.8750012337301623,0.9525366957516076,0.9241413332608542,0.972983833386706,0.994505668452145,0.9834093118740177,0.2,1,No Resampling,Multiclass
0.9785522788203753,0.9959785522788204,1.125,0.9434961783823175,0.9662557417251012,0.9593409087725424,0.9911678846456394,0.9991694077246116,0.9951380782911677,0.2,1,No Resampling,Multilabel
0.9865951742627346,0.9975424486148347,1.1,0.9806783556078027,0.9778515504152686,0.9763499837023751,0.9963275342996364,0.9973815453132001,0.9968477025691342,0.2,1,Class Resampled,Multiclass
