Class Accuracy,Label Accuracy,Mean Error,Class Recall,Class Precision,Class F1,Label Recall,Label Precision,Label F1,Resampling Scenario,Model
0.7371005326231691,0.9370284065690191,1.4371636593858816,0.7352302614513025,0.5290169329061406,0.5945421485057167,0.8846704645224673,0.9678366069034169,0.9232722868894457,Class Resampled,Multilabel
0.7248668442077231,0.9286368175765646,1.5562613430127041,0.7060466347144586,0.5107429996405638,0.5885736355277765,0.895938662386317,0.937680652829682,0.9154022872919209,Label Resampled,Multiclass
0.765479360852197,0.9475282956058588,1.3424414478353441,0.7600138263486559,0.5120249796238965,0.6041608998716169,0.9284353192953246,0.947374636413604,0.9368347341311104,Label Resampled,Multilabel
0.7568242343541944,0.9404405237461163,1.4695414099931554,0.745288786384893,0.5427793162606775,0.6106161763771768,0.9099874672389126,0.94959880216395,0.928613107767661,Adaptive Resampled,Multiclass
0.6807589880159787,0.922755770084332,1.4517726798748696,0.6751695035309007,0.4927227453677859,0.5452008367052118,0.865689234048408,0.9622379827016653,0.909734360038188,Adaptive Resampled,Multilabel
0.7227030625832224,0.9334359742565468,1.4402761104441777,0.5639752143107274,0.6544934056534585,0.6215840323527797,0.880014582482176,0.9638009102495456,0.9167701540724565,No Resampling,Multiclass
0.7683089214380826,0.9526326009764758,1.2266522988505748,0.7089811678493598,0.5845667023048301,0.6445059093548291,0.9167670398373575,0.9748167441658052,0.9434537588004285,No Resampling,Multilabel
0.7741344873501997,0.9460025521526854,1.4344141488577744,0.7298250488069539,0.5240794556474784,0.6072180439675355,0.918730088223569,0.9532288856897931,0.935096283573575,Class Resampled,Multiclass
0.7423435419440746,0.9384986684420772,1.432170542635659,0.7233191522069795,0.5240129371075523,0.5856441072151731,0.887182705512342,0.9685477735206657,0.9250254999401184,Class Resampled,Multilabel
0.7255326231691078,0.9283732800710164,1.5657974530018193,0.6925697307972923,0.5137618368006168,0.5835532923043234,0.8965769408647102,0.9364839875224854,0.9150987071704471,Label Resampled,Multiclass
0.7684753661784287,0.9482079449622726,1.3421998562185478,0.7501728298989531,0.5121089024335901,0.5995570269306226,0.9314935603485011,0.9460729475038919,0.9376210690717869,Label Resampled,Multilabel
0.7600699067909454,0.9414114513981359,1.4651404786680542,0.7138304736791193,0.5375802900296744,0.6199849611546561,0.9116706291878943,0.9504539951989992,0.9299059093856009,Adaptive Resampled,Multiclass
0.6854194407456724,0.9245589214380826,1.4388888888888889,0.6912565518391907,0.4971378957591962,0.5399269408470044,0.8690976256387014,0.9638797044516202,0.912318104077785,Adaptive Resampled,Multilabel
0.7262816245006658,0.9346149578339991,1.433262389784129,0.5844135146316819,0.6945595230516494,0.6399888313316254,0.8797712913099741,0.965955277890108,0.9174827507068265,No Resampling,Multiclass
0.7649800266311585,0.9513010430537062,1.243271954674221,0.7251740180368893,0.5857446002390794,0.6654268771390437,0.9125519785139767,0.9762810877607917,0.9418026392278472,No Resampling,Multilabel
0.7734687083888149,0.9470012205947625,1.4037472446730346,0.7559978418000881,0.535771869975487,0.6247430895844495,0.9193830252697558,0.9554082737515358,0.9364463114964608,Class Resampled,Multiclass
0.7423435419440746,0.9377219263204616,1.4502583979328165,0.741633825405817,0.5349683732737524,0.604939465753807,0.8851235922013839,0.9691293094442276,0.9241173853063338,Class Resampled,Multilabel
0.7327729693741678,0.9297741899689304,1.5767673621924634,0.7119263651047131,0.5241465107089375,0.5999946959155299,0.8964244129611519,0.9401624751018426,0.9168500615440228,Label Resampled,Multiclass
0.7711384820239681,0.9491372614292055,1.3334545454545454,0.7578110387889401,0.52190408231127,0.6123949181032294,0.9305800458853023,0.9497198802897878,0.939131631449006,Label Resampled,Multilabel
0.7621504660452729,0.941855304039059,1.4667599720083975,0.7697514856872714,0.5475465719282029,0.6267686351713465,0.9102263201059336,0.9523886297486155,0.9301239357243095,Adaptive Resampled,Multiclass
0.6864181091877497,0.9243924766977364,1.446656050955414,0.6869652202605018,0.5010896377622929,0.5579395712475246,0.8683321409871002,0.9644703547423618,0.9122189509407073,Adaptive Resampled,Multilabel
0.7245339547270306,0.9332833999112294,1.4531722054380665,0.5384502392139695,0.6686784715120545,0.6092498841476526,0.8788059011681292,0.9639937066432313,0.9160642403435139,No Resampling,Multiclass
0.7658122503328895,0.9510791167332445,1.2533759772565742,0.7104955649124465,0.5678617840243388,0.6460262993894531,0.9140144212590716,0.9743925398108843,0.9417403819049722,No Resampling,Multilabel
0.7730525965379494,0.9463493120284066,1.4184085075174184,0.7135238066509358,0.5235777290279612,0.6183000666822426,0.9201722600659471,0.9526782774943644,0.9355229675239665,Class Resampled,Multiclass
0.7416777629826897,0.9378467598757213,1.4436211340206186,0.6750394010156102,0.5146564907301046,0.5877805635032051,0.8861617775457916,0.967405820504306,0.9240136144116119,Class Resampled,Multilabel
0.7292776298268975,0.9289280958721704,1.5751613894866276,0.6628562713495035,0.507077841326064,0.5854578356064342,0.8973173954952784,0.9361451590566174,0.9153613329076303,Label Resampled,Multiclass
0.7690579227696405,0.9486101864181092,1.335135135135135,0.7024307405269555,0.506772205550523,0.6126305621169822,0.9310717075176608,0.9478012513466353,0.9383723458758849,Label Resampled,Multilabel
0.7631491344873502,0.9415224145583666,1.4813773717498244,0.7024591035375304,0.528235975281887,0.6212194222663047,0.9114265382320758,0.9502005194305693,0.9297284563561878,Adaptive Resampled,Multiclass
0.6851697736351531,0.9242676431424767,1.443298969072165,0.6367755450680884,0.4897101093148516,0.5469778587914867,0.8683901008744019,0.9631430489152831,0.9116661267847749,Adaptive Resampled,Multilabel
0.7286950732356857,0.934906236129605,1.4395705521472393,0.557188494740471,0.6781374192747863,0.6187906689582774,0.8821785921919035,0.9652386413786521,0.9188613281815708,No Resampling,Multiclass
0.7684753661784287,0.9519113404349756,1.2462257368799425,0.7059318624812985,0.5794493702301546,0.6673548277496733,0.915091185415478,0.9746580984885452,0.9425357655855754,No Resampling,Multilabel
0.7716378162450066,0.9449345317354638,1.4467930029154519,0.6958474678438787,0.5164019558250994,0.619458532855535,0.9169166813998378,0.9540029832069874,0.9344657577248746,Class Resampled,Multiclass
0.7433422103861518,0.9373612960497115,1.464332036316472,0.6871540185512908,0.5214004403587544,0.6152591937754827,0.8857517913892887,0.9681079434386547,0.9239698545167406,Class Resampled,Multilabel
0.7310252996005326,0.9285813359964492,1.593131188118812,0.6807497094662918,0.5150283472516415,0.585348896629206,0.8958979202873544,0.9384546713005008,0.9156628598093789,Label Resampled,Multiclass
0.7748002663115846,0.9492343541944075,1.352549889135255,0.7126606263458124,0.5107509448812478,0.620257894298841,0.9321715217320473,0.94903410077459,0.9394678623714304,Label Resampled,Multilabel
0.7621504660452729,0.9408566355969818,1.4919524142757172,0.7037178441497366,0.5285379881476344,0.622067661363259,0.9103395217321584,0.9507695715052967,0.9293303800271003,Adaptive Resampled,Multiclass
0.6829227696404794,0.9238376608965824,1.4412073490813648,0.6416431172420106,0.4867150866978992,0.5550931197541475,0.8680561052873538,0.963622971379157,0.9115886253229545,Adaptive Resampled,Multilabel
0.729693741677763,0.9345594762538837,1.4525862068965518,0.5702203032918357,0.6650020655644896,0.6189977457112695,0.8797445256238863,0.9656071138818692,0.9173572490205234,No Resampling,Multiclass
0.769474034620506,0.9520223035952063,1.2487364620938628,0.7213724699912599,0.5970645767570762,0.6627635870524089,0.9148384807105492,0.9759675236815256,0.9428945011228019,No Resampling,Multilabel
0.7744673768308922,0.946779294274301,1.4158671586715867,0.7231120675948038,0.5272580597201655,0.6262275478204826,0.9191464820849776,0.9546885312208734,0.9360199816820568,Class Resampled,Multiclass
0.7455892143808256,0.9382767421216156,1.4556754988550866,0.7165245050738187,0.523761522133985,0.5967818331985584,0.8861064424389239,0.9682941217013393,0.9243407388234942,Class Resampled,Multilabel
0.7332723035952063,0.9289558366622281,1.5981279251170046,0.7053196036540964,0.5229126702467969,0.5982486746626687,0.8946617413866029,0.9383452012685195,0.9150952008107308,Label Resampled,Multiclass
0.7733854860186418,0.9491372614292055,1.3466764597869996,0.7306490734870524,0.513248045434775,0.6108588677534805,0.9315614117934126,0.9487080820119794,0.9390046743511804,Label Resampled,Multilabel
0.7633988015978695,0.9422991566799822,1.4632430531129088,0.7321765736069289,0.5437864481588564,0.619128615597339,0.9107704582333179,0.9514486640682719,0.9300121807238724,Adaptive Resampled,Multiclass
0.6909121171770972,0.9249056813138038,1.4577275175013462,0.6838907273137694,0.495542523076703,0.5504623138078116,0.868646474629717,0.9636011994266033,0.9121029248968978,Adaptive Resampled,Multilabel
0.7197902796271638,0.9333666222814025,1.4267894267894268,0.5576604336454895,0.6751740558631654,0.64056708819856,0.8792266575034491,0.9654950051823942,0.9168789191518562,No Resampling,Multiclass
0.7643142476697736,0.9511900798934754,1.242584745762712,0.6774371937190218,0.5788508167832801,0.659842701759157,0.913391065809408,0.9758626659919752,0.9419831382947447,No Resampling,Multilabel
0.7733022636484687,0.9465573679538394,1.4144640234948604,0.7177330245871525,0.5299035033333902,0.626627868733345,0.920026119337951,0.9546458462012466,0.936419934612258,Class Resampled,Multiclass
0.7427596537949401,0.937777407900577,1.4513102555807182,0.7125149377232384,0.529162793334545,0.612292673561958,0.8856982888191359,0.9690804081697134,0.9244053836332315,Class Resampled,Multilabel
0.7282789613848203,0.9284010208610741,1.581010719754977,0.6733259622461156,0.5104362665568704,0.6038832850330823,0.8960867134530336,0.9386873832936304,0.9158112042625696,Label Resampled,Multiclass
0.7744673768308922,0.9491095206391478,1.3538745387453874,0.7489538323205694,0.5170660182617004,0.6063138845815867,0.9316009600680445,0.9492114169507605,0.9393275094096835,Label Resampled,Multilabel
0.7594041278295606,0.9411340434975588,1.4680041508128676,0.7140405797921792,0.5331280384431216,0.6275922858192676,0.9106058900431732,0.9522384562548255,0.9301768491533187,Adaptive Resampled,Multiclass
0.6840046604527297,0.9242121615623613,1.4390308138003687,0.6827899592801351,0.49517222323647725,0.5471048029715688,0.8685253631482447,0.9653103586997432,0.9126381912239321,Adaptive Resampled,Multilabel
0.7257822902796272,0.9341017532179317,1.4418816388467375,0.5660568487248613,0.7012486110564631,0.6137696773316359,0.879974361843411,0.9657028048765368,0.9175959683533211,No Resampling,Multiclass
0.7641478029294274,0.9512594318686196,1.2399435426958363,0.7128320394879137,0.5840697797991895,0.6686588585854659,0.9125790848737046,0.9752529477981814,0.941307030709388,No Resampling,Multilabel
0.7680592543275633,0.9455864403018198,1.4076067456045926,0.704572398673207,0.5223533097029511,0.6152453803250888,0.9166680577358748,0.9540260328874877,0.9343967440163482,Class Resampled,Multiclass
0.740262982689747,0.937402907234798,1.4460108939442486,0.7119037423766041,0.5305094401249875,0.6144769993502193,0.8832590419786991,0.9695728030505727,0.9232171953683409,Class Resampled,Multilabel
0.7217043941411452,0.9273884820239681,1.5654904306220097,0.6585120726917142,0.5022014077763861,0.5916281874537911,0.8923659594325818,0.9369381250013421,0.9131366387515635,Label Resampled,Multiclass
0.7665612516644474,0.9473757212605415,1.352584670231729,0.726615065546216,0.5133449080696375,0.6222342956926248,0.9291433589787386,0.9467961688082546,0.9368886342148,Label Resampled,Multilabel
0.7535785619174434,0.9406347092765202,1.4454576156703816,0.7268054464003905,0.5286520757822387,0.6100493487433258,0.9078507624056202,0.9510904028333239,0.9282650662238857,Adaptive Resampled,Multiclass
0.6836717709720372,0.9237266977363515,1.44672454617206,0.6640229987118431,0.49565444283093235,0.5557516533472198,0.8670584357676923,0.9638422844276401,0.9111677867651342,Adaptive Resampled,Multilabel
0.7177929427430093,0.9328534176653351,1.4276024771453848,0.5591576849438231,0.6734233945724729,0.6146682618438591,0.8771790873146598,0.9653397159246552,0.9156073983943874,No Resampling,Multiclass
0.7587383488681758,0.9499694851309365,1.2442221455674372,0.705285157265814,0.5865234004321289,0.6557103246577772,0.9110745034221926,0.9737933577798921,0.9397523040652977,No Resampling,Multilabel
0.7653961384820239,0.9449067909454061,1.4090102873359347,0.7051056336687866,0.5202775174090198,0.6283078807960519,0.9176138306355726,0.9521420995600391,0.9338896643782834,Class Resampled,Multiclass
0.7375166444740346,0.936750998668442,1.4457831325301205,0.6828232037850881,0.5228891554344588,0.6165734077129823,0.8839329997439722,0.9677278400386097,0.9227491553561143,Class Resampled,Multilabel
0.724034620505992,0.9290529294274301,1.5425211097708083,0.6940931914146793,0.5101838977651907,0.5793870947089357,0.8960460003170745,0.9389280530592393,0.9159904905887092,Label Resampled,Multiclass
0.7678928095872171,0.9479027962716379,1.3467192542129796,0.7176217765706766,0.5128568580792298,0.622615181489338,0.9298805015800354,0.9467492998934368,0.9372560148967558,Label Resampled,Multilabel
0.753994673768309,0.939996671105193,1.4634641407307172,0.6931795975620199,0.5281080925716632,0.6326943474627834,0.9082912599585703,0.9499831010135136,0.9278929925827946,Adaptive Resampled,Multiclass
0.6819241011984021,0.9226309365290724,1.4594453165881738,0.6464096720215196,0.4915597289816689,0.5608033160606047,0.865503577239625,0.9624815626270592,0.9096511954613771,Adaptive Resampled,Multilabel
0.7261151797603196,0.9348507545494895,1.4272257672439987,0.5796793161733623,0.6741361027323538,0.6501349210546254,0.8805663983488827,0.9668063570422949,0.9183451761259486,No Resampling,Multiclass
0.7676431424766977,0.9524384154460719,1.2281518624641834,0.730578687435764,0.5945326128332034,0.6651885463445913,0.9152768822114434,0.9766179007991992,0.9434964700219172,No Resampling,Multilabel
0.7732190412782957,0.9468902574345317,1.405137614678899,0.7548735676444122,0.5350238403019438,0.6263916331982262,0.9205468317908471,0.9538288563420436,0.9363136276481717,Class Resampled,Multiclass
0.7433422103861518,0.9394279849090102,1.4160181582360571,0.7407004822977419,0.5333240244328532,0.6005509940051338,0.8893750243985451,0.9694548824900777,0.9265847353145483,Class Resampled,Multilabel
0.7322736351531292,0.9310641367066134,1.5449176251165682,0.7250759414673994,0.5210947718849108,0.5995529625780539,0.8976285778339061,0.94128421329735,0.9180418554885598,Label Resampled,Multiclass
0.7733854860186418,0.9505243009320905,1.3099522585383767,0.7594406329445526,0.5230630520135916,0.6144659449555273,0.9346480729349476,0.9499984533761628,0.9412843549349191,Label Resampled,Multilabel
0.7625665778961385,0.9425904349755881,1.4507535927094286,0.7371039369386955,0.5383051088797123,0.6255452850180725,0.912466333023438,0.952086603741062,0.931150498600578,Adaptive Resampled,Multiclass
0.6946571238348869,0.9265839991122947,1.4426274189152357,0.7130637433720745,0.5124280955896124,0.5627498813460832,0.8716902878070515,0.9660422711047542,0.914794302147325,Adaptive Resampled,Multilabel
0.7250332889480693,0.934448513093653,1.4303874092009685,0.5950119121394807,0.6871729638552794,0.6367659334080875,0.8812630325081706,0.9649213229526735,0.9180358308185711,No Resampling,Multiclass
0.7647303595206392,0.9517448956946294,1.2306331800495225,0.7147438001217321,0.5909171656349695,0.6678508346410922,0.9130342880618078,0.9762975652277953,0.9421378895377299,No Resampling,Multilabel
0.771055259653795,0.946488015978695,1.4023991275899672,0.7458812835329489,0.5276094127668288,0.6139219818373207,0.9176856547183524,0.9550253638393129,0.9354483471567164,Class Resampled,Multiclass
0.7365179760319573,0.9371532401242787,1.4311433986102338,0.7333244505500526,0.5307135939839994,0.5931275378334142,0.8832883778608638,0.9688316812281346,0.922958672298383,Class Resampled,Multilabel
0.7276964047936085,0.929427430093209,1.5550122249388754,0.7168223736832635,0.5153879496998363,0.593879457365887,0.8960020747129191,0.9396832928438372,0.9163699437828868,Label Resampled,Multiclass
0.7697237017310253,0.9486656679982246,1.3375496928080954,0.7489290399986029,0.5138603822242949,0.601429377909007,0.931140087801793,0.9478444013503483,0.9384056409162934,Label Resampled,Multilabel
0.7607356857523302,0.9421188415446072,1.451478260869565,0.71410979764154,0.5331874684035461,0.6289204324302752,0.9118887381203123,0.9514586572570463,0.9305715221022296,Adaptive Resampled,Multiclass
0.6852529960053262,0.9240041056369286,1.448704389212057,0.6658868617296638,0.4979706067929599,0.5578739577519775,0.867511595179766,0.9635351959083418,0.9113168142795324,Adaptive Resampled,Multilabel
0.7330226364846871,0.9365845539280959,1.4251870324189526,0.5750353587684236,0.7224529576775703,0.6283605407050806,0.8835180751755067,0.9669573122840717,0.920265136242372,No Resampling,Multiclass
0.7749667110519307,0.953173546382601,1.2485207100591715,0.7401088744563984,0.593776480633043,0.6731877610590395,0.9161235673717744,0.9760714920217125,0.9437100694661643,No Resampling,Multilabel
0.7756324900133156,0.947888925876609,1.393545994065282,0.717717202817819,0.5282988865008201,0.6388431237404844,0.9206984897677009,0.9558108202984239,0.9373699787763591,Class Resampled,Multiclass
0.7437583222370173,0.937777407900577,1.4569665475803832,0.7160275028516898,0.5326239727683519,0.617789037623994,0.8852652908942243,0.9695747970037459,0.9243486005124179,Class Resampled,Multilabel
0.7328561917443409,0.9306480248557479,1.557632398753894,0.6901407184480467,0.5231864245703765,0.6203190933993146,0.8977434700142167,0.9400323370080034,0.9174570613840419,Label Resampled,Multiclass
0.7748002663115846,0.9497614292055038,1.3385070214338508,0.7554591623889557,0.5254342577808384,0.6308598313030445,0.9312130852922286,0.9506977988348785,0.9399311806837983,Label Resampled,Multilabel
0.7655625832223701,0.9432978251220595,1.4511892083777067,0.7383644852187522,0.5397836464661496,0.6241587016433332,0.9127826509238672,0.9540323422531852,0.9322434298687704,Adaptive Resampled,Multiclass
0.6889980026631158,0.9254188859298713,1.438854696280439,0.6930501688030486,0.5016848583526576,0.556853552203372,0.8699870831777226,0.964560390457912,0.9131567201118918,Adaptive Resampled,Multilabel
0.7308588548601864,0.9357523302263648,1.4322820037105752,0.6044958597437754,0.712620072981155,0.6595592642371031,0.8818434084104245,0.9666245813959747,0.9191452549346543,No Resampling,Multiclass
0.7633155792276964,0.9509681535730138,1.2429676511954992,0.7205517860527696,0.5858862920555653,0.6553488453017593,0.9137653712305895,0.9736354254017789,0.9412768353054687,No Resampling,Multilabel
0.7688082556591211,0.9449761429205504,1.4280057595392368,0.7645967621167321,0.5279296491673479,0.6054275762983213,0.9170965190117185,0.9523132718512,0.9337714543499253,Class Resampled,Multiclass
0.7364347536617842,0.936196182867288,1.4524786864540575,0.7275488784168783,0.5264448614378325,0.5870302296449663,0.8830341626625972,0.9682641210704803,0.9224897148187564,Class Resampled,Multilabel
0.7277796271637816,0.9283871504660453,1.5784163864261693,0.7052856572567718,0.5130907188986767,0.5920561885140407,0.8950106460771551,0.9383395468084061,0.9151834612719626,Label Resampled,Multiclass
0.761318242343542,0.9472231469152241,1.3267085076708507,0.7369739745831,0.5071724742503528,0.6065075905611187,0.9287710747336909,0.9470175070646221,0.9367743366819926,Label Resampled,Multilabel
0.7579893475366178,0.9412588770528184,1.4563273727647867,0.7202348452860348,0.5339136569200432,0.6262660138115902,0.9093813068507913,0.9515506774793607,0.9293060138181174,Adaptive Resampled,Multiclass
0.6796770972037284,0.9227696404793608,1.446609508963367,0.6923178894029984,0.49286622249868556,0.5431027661336296,0.8658498684220525,0.9622362569437213,0.9097804339659786,Adaptive Resampled,Multilabel
0.7246171770972037,0.9343652907234798,1.4300392867935932,0.5664499568905655,0.6683184662115877,0.6177966855323663,0.8791002205410642,0.9657418036835982,0.9170594092071127,No Resampling,Multiclass
0.7625665778961385,0.9511484687083888,1.2344900105152472,0.6987353728438865,0.5798772339578306,0.6600948228169209,0.9115856221381303,0.9765578032511448,0.941321658331432,No Resampling,Multilabel
0.7720539280958721,0.9461689968930315,1.4169404892296458,0.7095534721256443,0.5283983915173465,0.6340523299337745,0.9160881666130375,0.9545506707564643,0.9344267589021434,Class Resampled,Multiclass
0.743508655126498,0.9384570572569907,1.4396495781959766,0.7047084281124997,0.5331006226901608,0.6197797003104205,0.8840486502273056,0.9698294780450124,0.923840281717601,Class Resampled,Multilabel
0.7296105193075899,0.9282623169107856,1.5918744228993535,0.6868740954539175,0.5166494675837604,0.5946305933118496,0.8943954323100174,0.9375553967801178,0.9145211673939234,Label Resampled,Multiclass
0.7730525965379494,0.949470150909898,1.335900256692336,0.7479120727419298,0.5181595510728174,0.6095435627915936,0.9305669178723049,0.9492675223209823,0.9390137007225975,Label Resampled,Multilabel
0.7577396804260985,0.9406069684864625,1.4709721745104776,0.721387261790557,0.5377480483850777,0.6226383710490269,0.9081884562417025,0.9496134375951812,0.92778792033814,Adaptive Resampled,Multiclass
0.6884986684420772,0.9248085885486018,1.4483034998664173,0.6866697205373296,0.502512587920007,0.5610358847204298,0.8681901591310899,0.9635288251658026,0.9118584930730597,Adaptive Resampled,Multilabel
